"gene","gene_name","dev_default","rank_default","dev_brain","rank_brain"
"ENSG00000131238","PPT1",13285.8531133588,1587,13188.6576770742,1573
"ENSG00000084070","SMAP2",13815.6042129371,1422,13777.1513274446,1373
"ENSG00000117016","RIMS3",15650.3265899259,902,15275.9987083561,922
"ENSG00000117410","ATP6V0B",17541.402166928,529,17219.1502478856,522
"ENSG00000142937","RPS8",21274.1670783439,186,21216.5820068734,144
"ENSG00000173660","UQCRH",21438.7493306738,177,19151.68916732,273
"ENSG00000123472","ATPAF1",13581.4504821111,1499,13574.6187306718,1448
"ENSG00000162374","ELAVL4",15236.5442412586,986,15158.0871235714,946
"ENSG00000123091","RNF11",18287.3898584469,436,18268.8739314092,365
"ENSG00000085832","EPS15",15692.6642189103,887,15594.0755419005,841
"ENSG00000162378","ZYG11B",13858.2736933802,1409,13711.0638633079,1401
"ENSG00000157216","SSBP3",15422.8506266467,944,15370.212887614,898
"ENSG00000116133","DHCR24",15756.7344737447,872,15677.569863197,820
"ENSG00000116675","DNAJC6",17439.1926633143,546,17353.0047784327,493
"ENSG00000172260","NEGR1",15804.1203475945,863,15627.3552121275,829
"ENSG00000154027","AK5",18293.57084043,435,18094.0083080863,394
"ENSG00000077254","USP33",12753.0527048985,1761,12737.5784380279,1717
"ENSG00000142875","PRKACB",18554.2279780955,406,18200.2285836873,376
"ENSG00000117155","SSX2IP",13358.8645453114,1561,13276.8217563485,1538
"ENSG00000153904","DDAH1",17209.4515477946,592,17177.4658995533,533
"ENSG00000143013","LMO4",23292.7395075872,119,22545.7986822693,106
"ENSG00000189195","BTBD8",14608.7952653349,1170,14305.22429596,1200
"ENSG00000122406","RPL5",18218.7888520848,443,18209.0770258845,375
"ENSG00000117600","PLPPR4",12938.8005514261,1700,12859.0017762476,1677
"ENSG00000085433","WDR47",13439.5388803468,1540,13427.4179104978,1496
"ENSG00000031698","SARS",15585.1932338392,915,15467.4894874713,874
"ENSG00000197106","SLC6A17",15132.7974174967,1019,15013.9143331808,986
"ENSG00000177301","KCNA2",14858.5688243874,1095,14536.2287368626,1126
"ENSG00000116459","ATP5PB",15150.4004847981,1016,14844.0352442626,1033
"ENSG00000163399","ATP1A1",21409.0896785536,178,20943.8882139576,158
"ENSG00000198162","MAN1A2",16051.6897081032,800,15853.3823816945,785
"ENSG00000159164","SV2A",17662.8835510905,514,17518.5487614712,473
"ENSG00000266472","MRPS21",15521.3048572263,929,15286.0811900459,918
"ENSG00000143420","ENSA",16867.4510382779,647,16444.0310346881,663
"ENSG00000213190","MLLT11",18359.9796043382,426,18236.6761250913,373
"ENSG00000159377","PSMB4",16005.5924933817,817,15960.1105499404,764
"ENSG00000143543","JTB",13974.2232363221,1371,13924.9751016566,1324
"ENSG00000177954","RPS27",25711.2348790207,77,25067.6215134978,66
"ENSG00000143549","TPM3",15492.4663374329,933,15481.5344759719,869
"ENSG00000143612","C1orf43",13873.0769887581,1404,13844.0218190059,1354
"ENSG00000160710","ADAR",13954.825132395,1379,13944.5915497762,1316
"ENSG00000132718","SYT11",18515.3595543185,410,17833.8463063986,423
"ENSG00000160781","PAQR6",28523.4202924816,52,27977.6228707198,44
"ENSG00000125462","C1orf61",22300.534254682,145,20511.1480313678,178
"ENSG00000116604","MEF2D",12658.3328119049,1794,12619.920495421,1768
"ENSG00000132692","BCAN",15291.4346169331,973,15118.7061402115,958
"ENSG00000162706","CADM3",15131.1953252392,1021,15124.9422090976,956
"ENSG00000162729","IGSF8",15161.8364894379,1009,14948.1300020695,1006
"ENSG00000018625","ATP1A2",22561.6125867523,139,22038.4180148461,120
"ENSG00000162734","PEA15",20804.5834757481,207,19740.190449769,217
"ENSG00000158864","NDUFS2",14738.949328674,1127,14721.4223064561,1069
"ENSG00000143252","SDHC",13759.3192898986,1439,13725.3248028438,1397
"ENSG00000152332","UHMK1",12973.442420623,1685,12940.1888012262,1650
"ENSG00000117152","RGS4",21862.0722501394,158,20907.4707435854,160
"ENSG00000143198","MGST3",19645.232575403,296,17022.2697924397,562
"ENSG00000143158","MPC2",14786.1664983531,1115,14760.0073566627,1057
"ENSG00000143164","DCAF6",12897.7271393875,1710,12839.185906206,1684
"ENSG00000143153","ATP1B1",24457.4372727548,96,23156.2101292266,96
"ENSG00000075945","KIFAP3",15775.7058151276,868,15702.5255717878,811
"ENSG00000116161","CACYBP",15824.94201088,859,15737.3662155058,803
"ENSG00000157064","NMNAT2",13764.8576118417,1437,13611.4145050785,1434
"ENSG00000118200","CAMSAP2",14813.0779222909,1105,14690.9727266126,1079
"ENSG00000116857","TMEM9",14765.702352842,1121,14744.5203152209,1061
"ENSG00000159176","CSRP1",22154.7611323916,148,21895.2121925842,123
"ENSG00000134375","TIMM17A",13554.3054084638,1508,13506.4348019403,1470
"ENSG00000170075","GPR37L1",15651.0125343746,901,15237.9611237613,931
"ENSG00000143862","ARL8A",14217.6799401833,1282,14117.8349728247,1260
"ENSG00000184144","CNTN2",21185.7431622512,192,19616.8052766983,228
"ENSG00000174514","MFSD4A",13213.9940732487,1607,13148.618463286,1585
"ENSG00000117691","NENF",17425.4179831536,550,17192.4762461364,529
"ENSG00000162817","C1orf115",14380.7529210828,1243,14217.0397649794,1223
"ENSG00000143742","SRP9",16026.9564616058,808,15885.5805700067,779
"ENSG00000163041","H3F3A",16599.6219445278,695,16575.220379414,641
"ENSG00000143761","ARF1",17403.2515638081,556,17308.0530610191,506
"ENSG00000143774","GUK1",18606.3860771616,400,18098.7234507976,393
"ENSG00000168159","RNF187",17822.8184282992,491,17525.8785522312,471
"ENSG00000177614","PGBD5",12838.7535876513,1730,12817.0165680529,1688
"ENSG00000135744","AGT",19735.1439107102,287,19589.0887512377,233
"ENSG00000135750","KCNK1",13843.3946428682,1414,13546.489092016,1460
"ENSG00000173726","TOMM20",17126.251048744,612,17113.5925023471,545
"ENSG00000117020","AKT3",14021.2106921512,1349,13965.1738875867,1309
"ENSG00000179456","ZBTB18",15667.5757427284,895,15616.903800933,831
"ENSG00000186487","MYT1L",14731.9727918711,1132,14694.2514432844,1078
"ENSG00000171863","RPS7",19083.11793355,340,18759.8962963294,311
"ENSG00000115738","ID2",16060.7452360176,798,15933.258250959,767
"ENSG00000119185","ITGB1BP1",13268.4663460307,1592,12887.9146635481,1670
"ENSG00000115756","HPCAL1",22670.9434552807,135,22160.3267229235,115
"ENSG00000162975","KCNF1",12398.9473746045,1875,12157.1949400222,1906
"ENSG00000134318","ROCK2",13335.6772825032,1573,13175.8096957686,1576
"ENSG00000162981","LRATD1",12686.6872449793,1783,12544.5165445252,1796
"ENSG00000079785","DDX1",13890.9390103825,1399,13686.1848556221,1411
"ENSG00000197872","FAM49A",14493.9550886237,1215,14360.3523708185,1185
"ENSG00000163032","VSNL1",31753.7714052696,35,31389.5468408738,27
"ENSG00000143878","RHOB",17707.6305404611,511,16868.5846481172,588
"ENSG00000084731","KIF3C",17126.8081977336,611,17120.6511301168,543
"ENSG00000084733","RAB10",12803.4892464737,1739,12792.119978594,1697
"ENSG00000084764","MAPRE3",15525.188925361,927,15498.3849150061,865
"ENSG00000115194","SLC30A3",11727.4271771073,2018,11641.5944816343,2015
"ENSG00000115234","SNX17",12041.7116687128,1960,12007.003942195,1943
"ENSG00000115226","FNDC4",11951.8840930868,1974,11932.7122376464,1953
"ENSG00000243147","MRPL33",13128.4636979779,1635,12386.5124559932,1846
"ENSG00000213639","PPP1CB",17382.6400305621,560,16912.1990595318,581
"ENSG00000119801","YPEL5",15051.694840028,1044,14798.6026716844,1047
"ENSG00000013016","EHD3",14072.0232389731,1329,13967.6566567682,1305
"ENSG00000152154","TMEM178A",14019.2761144834,1351,13862.0088587164,1348
"ENSG00000183023","SLC8A1",13868.0622885306,1406,13707.6051931041,1404
"ENSG00000115944","COX7A2L",14586.8658874503,1178,14543.0030375944,1123
"ENSG00000138078","PREPL",20029.1461314928,257,19954.1290147888,205
"ENSG00000171132","PRKCE",14707.8990583142,1136,14497.8365453019,1137
"ENSG00000143933","CALM2",25526.5510262109,80,22373.6637213659,110
"ENSG00000179915","NRXN1",17408.830657946,553,17311.0009958476,505
"ENSG00000068912","ERLEC1",13326.2656580466,1579,13300.527325247,1530
"ENSG00000170634","ACYP2",13898.0357610905,1396,13702.947087347,1406
"ENSG00000115310","RTN4",21760.1654656584,162,21324.225605727,142
"ENSG00000143947","RPS27A",22533.3103169932,140,22053.7231046521,119
"ENSG00000115355","CCDC88A",14161.5217550145,1301,13991.2503948494,1296
"ENSG00000163001","CFAP36",12146.4297560609,1936,11932.5480211724,1954
"ENSG00000115484","CCT4",14215.2132582284,1283,14140.0124053046,1253
"ENSG00000014641","MDH1",25385.6193137167,82,22253.8570305482,112
"ENSG00000169764","UGP2",16519.0377855513,711,16409.4864023289,673
"ENSG00000138069","RAB1A",15327.9026816486,964,15294.8811734804,917
"ENSG00000138071","ACTR2",16086.0248324053,793,16065.8408538819,738
"ENSG00000221823","PPP3R1",16470.5572505388,716,16442.9268614467,664
"ENSG00000119865","CNRIP1",13928.2638465625,1387,13790.5759183852,1368
"ENSG00000115977","AAK1",14706.4694994653,1137,14653.208927332,1090
"ENSG00000075340","ADD2",14259.9121783901,1269,14156.5508694481,1244
"ENSG00000144040","SFXN5",12895.9324111851,1711,12883.5861188755,1673
"ENSG00000135624","CCT7",14272.7333239084,1266,13965.2522553432,1308
"ENSG00000163013","FBXO41",11355.5620215805,2062,11354.9016614211,2054
"ENSG00000204843","DCTN1",16092.048802721,791,16013.8836324109,749
"ENSG00000066032","CTNNA2",13827.6491978668,1417,13540.7462403194,1463
"ENSG00000034510","TMSB10",41438.0980070296,16,32094.4741865561,26
"ENSG00000068615","REEP1",12145.748412758,1937,12115.0476240873,1916
"ENSG00000172005","MAL",23444.0184435984,112,21392.3750629861,140
"ENSG00000084090","STARD7",15375.3018169197,955,15312.7278474483,910
"ENSG00000135940","COX5B",19831.9269639326,277,18710.5486959988,316
"ENSG00000115073","ACTR1B",12688.0080641594,1781,12657.224653558,1752
"ENSG00000196872","KIAA1211L",12024.5708816501,1964,11978.4316148893,1948
"ENSG00000170500","LONRF2",15109.2503810193,1027,15077.6081221022,965
"ENSG00000071082","RPL31",20212.6869772995,243,19666.9473570261,224
"ENSG00000175874","CREG2",18683.5537652097,388,18191.7888611948,377
"ENSG00000071054","MAP4K4",18348.1099601573,427,17676.8168235948,448
"ENSG00000175701","MTLN",13326.6702196037,1578,12753.396136879,1710
"ENSG00000155368","DBI",17939.3993457882,477,17922.4064255528,413
"ENSG00000136717","BIN1",20116.6759197161,250,19082.0288608181,281
"ENSG00000136720","HS6ST1",14045.2428786052,1336,13844.5097589147,1353
"ENSG00000152082","MZT2B",17612.5889197852,520,16961.9217353685,571
"ENSG00000136002","ARHGEF4",13980.8528666312,1367,13775.4328536774,1374
"ENSG00000152102","FAM168B",15388.751588703,952,14957.5115315985,1002
"ENSG00000115762","PLEKHB2",16143.1376269437,782,16129.7532669382,721
"ENSG00000173272","MZT2A",14022.5940427603,1348,13825.6598613955,1360
"ENSG00000048991","R3HDM1",13351.9651270717,1567,13225.4107825861,1558
"ENSG00000169554","ZEB2",16228.7024508982,763,15895.3857955028,777
"ENSG00000168280","KIF5C",18123.2247102796,456,17781.3020813839,427
"ENSG00000182389","CACNB4",12411.7840798674,1871,12362.1060171232,1852
"ENSG00000157827","FMNL2",15188.9417642625,1005,14812.5288023834,1046
"ENSG00000162989","KCNJ3",12723.4532595908,1770,12668.3232422367,1747
"ENSG00000136541","ERMN",18854.1654535934,367,18474.7553079372,340
"ENSG00000144283","PKP4",15870.3508298411,844,15283.8338564775,920
"ENSG00000136535","TBR1",14161.3430984785,1302,13990.7590120331,1298
"ENSG00000144290","SLC4A10",14689.8497829238,1143,14580.6988444698,1113
"ENSG00000136531","SCN2A",16717.8426374815,671,16664.9553053573,624
"ENSG00000178662","CSRNP3",14035.8956442161,1342,13753.1517739396,1383
"ENSG00000144285","SCN1A",12464.4702150876,1858,12437.9947433824,1834
"ENSG00000128683","GAD1",18258.2872637506,439,18069.733210076,397
"ENSG00000091428","RAPGEF4",14490.1152570433,1218,14441.9324359871,1157
"ENSG00000138430","OLA1",14092.3941758517,1325,14031.9117843102,1284
"ENSG00000128656","CHN1",28270.9981032016,54,27741.5766448468,47
"ENSG00000154518","ATP5MC3",18635.5372766897,396,17693.1319617333,445
"ENSG00000170035","UBE2E3",13250.3208826972,1598,12998.5001327103,1632
"ENSG00000061676","NCKAP1",17231.5090955501,587,17188.277364885,530
"ENSG00000065548","ZC3H15",13041.142798038,1661,12978.2992102951,1641
"ENSG00000151690","MFSD6",13011.4363107978,1673,13002.1370813053,1630
"ENSG00000115419","GLS",16299.8138395294,747,16271.5013213464,694
"ENSG00000196950","SLC39A10",17469.10870385,541,17415.4244484179,485
"ENSG00000115541","HSPE1",15825.2021235743,858,15713.639098393,806
"ENSG00000119013","NDUFB3",13472.4156016486,1530,12805.2674893123,1691
"ENSG00000116030","SUMO1",13715.9591647007,1454,13460.5891082331,1485
"ENSG00000204217","BMPR2",14580.5105003396,1183,14540.1404414418,1124
"ENSG00000138443","ABI2",15947.323646791,827,15886.1997199184,778
"ENSG00000023228","NDUFS1",14602.6564747827,1174,14510.7834887505,1133
"ENSG00000114948","ADAM23",12202.6931174988,1919,12169.553744416,1900
"ENSG00000078018","MAP2",21254.5891311979,187,21121.6049681315,146
"ENSG00000197756","RPL37A",27466.5704017146,65,27113.2403587893,51
"ENSG00000163466","ARPC2",14161.0062571623,1303,14070.5820122846,1274
"ENSG00000127838","PNKD",14828.6701592501,1102,14822.7534751657,1043
"ENSG00000171450","CDK5R2",12930.9021009743,1704,12845.5961223367,1681
"ENSG00000144567","RETREG2",16116.192042168,787,16011.219021887,750
"ENSG00000127824","TUBA4A",18521.8346883411,409,17939.9887797845,410
"ENSG00000054356","PTPRN",17146.7510963149,606,17062.9928918876,553
"ENSG00000116106","EPHA4",14237.2650341105,1275,14224.7909711894,1219
"ENSG00000123983","ACSL3",15497.3026429052,931,15356.7647638385,899
"ENSG00000171951","SCG2",17983.642417609,469,16827.1068892663,598
"ENSG00000135932","CAB39",14347.6822721735,1249,14194.4318184432,1230
"ENSG00000135916","ITM2C",20502.8856647064,222,19602.637686159,229
"ENSG00000173692","PSMD1",13574.272016479,1502,13538.5533894568,1464
"ENSG00000115468","EFHD1",18706.3817402848,385,17014.7379583846,564
"ENSG00000182600","SNORC",15041.0727326786,1049,14225.9437102363,1218
"ENSG00000066248","NGEF",17432.3538761356,548,16910.8415817551,582
"ENSG00000198612","COPS8",13273.0761880013,1591,13243.6494718616,1550
"ENSG00000172428","COPS9",18611.8442090238,399,17574.9811272464,460
"ENSG00000130294","KIF1A",18012.1829118,465,17680.8183943634,446
"ENSG00000115685","PPP1R7",13699.2729734641,1459,13578.5571233454,1445
"ENSG00000168385","SEPTIN2",15233.1135174984,991,15071.6870068561,969
"ENSG00000134121","CHL1",17374.1976419044,562,17351.4431575844,494
"ENSG00000150995","ITPR1",15618.7604461795,907,15550.553784525,853
"ENSG00000134107","BHLHE40",11469.8428457815,2052,11403.1308229265,2043
"ENSG00000134108","ARL8B",15015.8796379586,1057,14982.3018800442,994
"ENSG00000254999","BRK1",15657.5161406269,899,15555.7803642433,850
"ENSG00000157087","ATP2B2",18314.239817613,431,18258.3192615477,370
"ENSG00000157152","SYN2",19852.2929979462,272,19718.8373083554,219
"ENSG00000144713","RPL32",23111.6811024788,123,23029.3412348642,99
"ENSG00000144711","IQSEC1",16301.9554513749,746,16086.3382320337,732
"ENSG00000182568","SATB1",14209.5319581251,1284,14105.2725405629,1266
"ENSG00000174748","RPL15",19087.2095740696,339,18788.9989399598,309
"ENSG00000151090","THRB",13653.0484423956,1472,13559.6934463772,1455
"ENSG00000172995","ARPP21",13659.0234301148,1469,13627.9736897586,1429
"ENSG00000168314","MOBP",37527.5649770447,23,36722.9355140421,16
"ENSG00000114784","EIF1B",15325.6272515446,965,15202.436691487,941
"ENSG00000168036","CTNNB1",16633.0651225808,690,16357.3979319526,680
"ENSG00000187094","CCK",37217.7635377608,24,34783.5406632096,19
"ENSG00000181061","HIGD1A",16177.37275733,773,16104.3664734053,727
"ENSG00000114646","CSPG5",13873.5334196245,1403,13662.7683532308,1419
"ENSG00000047849","MAP4",18128.9418507419,455,18090.4859679428,395
"ENSG00000010256","UQCRC1",15885.3030113586,843,15804.3667080459,793
"ENSG00000178467","P4HTM",12876.9092370106,1717,12629.196691078,1763
"ENSG00000164061","BSN",16077.1159736492,795,16003.4975604767,753
"ENSG00000164076","CAMKV",16337.0968954439,738,16192.1616319719,710
"ENSG00000114353","GNAI2",14749.7797204321,1126,14466.1891542565,1147
"ENSG00000012171","SEMA3B",15226.091936352,998,13702.3529592594,1407
"ENSG00000088538","DOCK3",13794.420625039,1430,13664.5252627189,1417
"ENSG00000162244","RPL29",20242.1934034062,239,20189.1905214513,193
"ENSG00000164091","WDR82",14646.5530787436,1157,14387.7838681487,1178
"ENSG00000010322","NISCH",14191.7375203227,1291,14157.7395999868,1243
"ENSG00000114902","SPCS1",14644.5614732775,1158,14472.5899505804,1145
"ENSG00000168309","FAM107A",22354.6966147161,143,21712.8063903993,129
"ENSG00000163618","CADPS",14575.522259017,1188,14404.2007695112,1171
"ENSG00000163630","SYNPR",16723.5414533263,670,16648.1644684445,628
"ENSG00000144746","ARL6IP5",16031.2039494874,804,15976.9906272031,761
"ENSG00000175161","CADM2",17335.2048883089,569,17212.3680997304,523
"ENSG00000269028","MTRNR2L12",137541.045261663,3,100846.528226727,3
"ENSG00000080822","CLDND1",34598.1177707964,29,30874.4553206603,31
"ENSG00000081154","PCNP",14623.1552400668,1165,14580.7174248295,1112
"ENSG00000114391","RPL24",19432.5974218796,315,19117.2234502568,276
"ENSG00000144834","TAGLN3",20394.3760712138,230,19177.3061787457,270
"ENSG00000114573","ATP6V1A",17548.2825438868,527,17136.5515808509,540
"ENSG00000172020","GAP43",23131.0881616889,121,20886.624043595,162
"ENSG00000185565","LSAMP",14886.9301960807,1085,14796.4300148066,1049
"ENSG00000065518","NDUFB4",17436.7888151345,547,16507.6274813239,651
"ENSG00000160145","KALRN",14140.9215242999,1308,14063.6143088818,1275
"ENSG00000114544","SLC41A3",11718.0961230317,2020,11648.9153079361,2013
"ENSG00000114631","PODXL2",13556.3279830374,1507,13488.8610275615,1478
"ENSG00000074416","MGLL",15328.9001637695,962,15302.5897307691,915
"ENSG00000184897","H1FX",15319.9392557893,966,15275.9271601394,923
"ENSG00000091513","TF",34819.6624985184,27,32762.8088547402,23
"ENSG00000154917","RAB6B",19835.4566504614,276,19487.0419922073,245
"ENSG00000158258","CLSTN2",13077.911251664,1653,12937.3935173437,1652
"ENSG00000069849","ATP1B3",12497.0995394665,1850,12476.3940751954,1816
"ENSG00000070087","PFN2",19842.0834461724,274,19068.1254102327,283
"ENSG00000120742","SERP1",13347.6073303573,1569,13219.0750604804,1561
"ENSG00000163590","PPM1L",12076.7016883478,1951,11987.0794823797,1947
"ENSG00000163536","SERPINI1",21879.1726550299,157,21345.2896297532,141
"ENSG00000013297","CLDN11",29107.3184646883,47,23811.6617315055,85
"ENSG00000177565","TBL1XR1",12838.9554274594,1729,12830.647138015,1685
"ENSG00000172667","ZMAT3",13265.5423061297,1594,13214.2023859118,1563
"ENSG00000136521","NDUFB5",14410.4185335014,1232,14283.7109647669,1205
"ENSG00000114757","PEX5L",14833.5584573342,1099,14788.4155606567,1051
"ENSG00000242808","SOX2-OT",18584.179327475,403,18455.4884218235,341
"ENSG00000161203","AP2M1",20662.218142893,215,19468.6665746587,248
"ENSG00000163888","CAMK2N2",11472.8515335549,2050,11377.2567550189,2047
"ENSG00000175166","PSMD2",13819.698143867,1421,13725.0399870661,1398
"ENSG00000175182","FAM131A",14624.8516862998,1164,14568.4535629794,1117
"ENSG00000156976","EIF4A2",20829.6364735784,206,20148.4857432016,197
"ENSG00000157005","SST",27800.7660866301,57,25118.4052867538,65
"ENSG00000114279","FGF12",15299.9685530913,972,15136.8292198489,951
"ENSG00000198836","OPA1",13202.9825952132,1613,13191.6958738624,1572
"ENSG00000189058","APOD",32009.4766293204,34,29926.502222663,33
"ENSG00000169020","ATP5ME",19576.5220739706,303,18754.294581723,312
"ENSG00000168993","CPLX1",16952.4505129098,634,16946.3293431195,575
"ENSG00000068078","FGFR3",13484.0212815685,1527,13042.0282300912,1618
"ENSG00000243449","C4orf48",18642.0538817322,394,18262.2851710432,369
"ENSG00000185818","NAT8L",17394.1780600367,558,17260.0972141039,513
"ENSG00000163956","LRPAP1",14944.6995923811,1074,14709.7658142896,1074
"ENSG00000168824","NSG1",14693.7071815399,1142,14662.3125771665,1088
"ENSG00000072832","CRMP1",15424.9581713181,943,15312.9295295377,909
"ENSG00000074211","PPP2R2C",15775.9141787048,867,15694.1105664966,815
"ENSG00000179010","MRFAP1",17523.1500096249,534,17488.118592928,479
"ENSG00000169744","LDB2",13315.9802001608,1581,13277.7032353317,1537
"ENSG00000151552","QDPR",26702.9370224148,68,25679.9358053051,62
"ENSG00000185774","KCNIP4",12974.5618058207,1683,12918.5707540118,1658
"ENSG00000169851","PCDH7",14067.2288604853,1330,13991.7839976143,1295
"ENSG00000078140","UBE2K",12837.2429011601,1731,12793.436512464,1696
"ENSG00000154277","UCHL1",30397.2849201984,43,26728.6814259798,55
"ENSG00000109180","OCIAD1",17185.3897787198,597,17038.2698593837,557
"ENSG00000171476","HOPX",21137.3214883846,195,20533.4494631487,175
"ENSG00000018189","RUFY3",15336.7789041679,959,15319.203497097,906
"ENSG00000132463","GRSF1",13337.3514413595,1572,13330.2522035042,1526
"ENSG00000169116","PARM1",12599.5459465908,1812,12476.7217196605,1815
"ENSG00000138757","G3BP2",17006.623012775,629,16867.5825815647,589
"ENSG00000138758","SEPTIN11",12585.809405325,1818,12546.2837358474,1793
"ENSG00000118816","CCNI",19188.1641922537,333,19021.5547046961,284
"ENSG00000145293","ENOPH1",14112.7369854543,1320,14019.5473008257,1287
"ENSG00000145284","SCD5",19308.7859420407,327,19287.4144674183,261
"ENSG00000109339","MAPK10",16898.584817365,643,16825.3574114486,599
"ENSG00000152583","SPARCL1",32768.670804221,32,30439.4609379363,32
"ENSG00000163644","PPM1K",14809.4290604707,1106,14392.2123149336,1176
"ENSG00000177432","NAP1L5",15828.7858611981,856,15157.0537053039,947
"ENSG00000145335","SNCA",19226.8543828806,332,18991.1262483213,289
"ENSG00000138698","RAP1GDS1",14036.1951739055,1341,13970.8309785139,1302
"ENSG00000168785","TSPAN5",13629.831156003,1479,13588.9007959091,1442
"ENSG00000164032","H2AFZ",15238.1882000559,985,15057.8117099298,973
"ENSG00000138814","PPP3CA",22087.4265423291,150,21755.5369942603,125
"ENSG00000109332","UBE2D3",15471.554534646,937,15459.7726184313,875
"ENSG00000109475","RPL34",22691.3983465139,134,22176.8524468411,114
"ENSG00000145362","ANK2",18375.4632473833,425,18279.3811240994,364
"ENSG00000145349","CAMK2D",13020.9229440514,1669,12922.8178503601,1656
"ENSG00000138650","PCDH10",12189.9140769534,1921,12144.8964696477,1914
"ENSG00000109390","NDUFC1",15316.4882646865,967,14680.7457186592,1084
"ENSG00000153130","SCOC",16623.1817071463,693,16590.0839991022,637
"ENSG00000109670","FBXW7",16697.4385466135,676,16671.4480984293,621
"ENSG00000109654","TRIM2",17161.6199522548,604,16888.46458436,585
"ENSG00000061918","GUCY1B1",15358.5982329132,956,15309.2162675979,914
"ENSG00000109738","GLRB",13697.4109251621,1460,13605.0384038194,1436
"ENSG00000120251","GRIA2",18301.4433046147,432,18187.3223989189,378
"ENSG00000164124","TMEM144",17954.7163657064,474,16533.9726069252,647
"ENSG00000109756","RAPGEF2",12179.199536153,1926,12157.4220682691,1905
"ENSG00000109472","CPE",24950.5397142591,86,24323.617309905,74
"ENSG00000164106","SCRG1",15724.198572354,877,15512.8893022542,863
"ENSG00000150625","GPM6A",29206.7606771206,46,28413.8697809574,40
"ENSG00000151729","SLC25A4",17231.4052362784,588,17051.9070742452,555
"ENSG00000073578","SDHA",13405.2863575886,1550,13391.1313316035,1508
"ENSG00000215218","UBE2QL1",16018.1599250768,814,15847.4234703472,786
"ENSG00000150753","CCT5",13026.0158629418,1667,12947.6059771867,1649
"ENSG00000145495","MARCH6",16337.7552550116,737,16264.6268024879,696
"ENSG00000169862","CTNND2",16197.843280185,771,16157.4359222526,716
"ENSG00000176788","BASP1",24875.2166057378,87,24348.3866702463,72
"ENSG00000113387","SUB1",17821.6574637171,492,17576.0153749794,459
"ENSG00000164187","LMBRD2",12830.3197768222,1733,12793.856275394,1695
"ENSG00000079215","SLC1A3",24316.2528167872,99,23589.2603608845,88
