"gene","gene_name","dev_default","rank_default","dev_brain","rank_brain"
"ENSG00000155096","AZIN1",81751.0752987685,1093,80371.4469002672,1076
"ENSG00000155097","ATP6V1C1",86229.1732698904,919,85410.8803105949,882
"ENSG00000164929","BAALC",107050.496677898,439,105547.062424426,406
"ENSG00000164830","OXR1",86026.3750752826,928,82820.9127821247,985
"ENSG00000147642","SYBU",72418.5550994085,1510,71842.4000356935,1477
"ENSG00000147676","MAL2",71351.2622721087,1569,70584.3540182866,1534
"ENSG00000136960","ENPP2",70370.6126744894,1621,62984.581869396,1930
"ENSG00000147684","NDUFB9",107403.498365686,431,104489.301292029,422
"ENSG00000153310","FAM49B",67095.1886059943,1793,66122.7176501012,1779
"ENSG00000132294","EFR3A",76446.544063437,1314,74634.3573233609,1328
"ENSG00000104419","NDRG1",87346.0682895195,884,81336.5483879101,1042
"ENSG00000131773","KHDRBS3",70304.7160775453,1626,69153.539942978,1609
"ENSG00000181790","ADGRB1",74794.7465453183,1389,72930.9796276285,1409
"ENSG00000180155","LYNX1",89044.1804073986,831,87461.8060571359,821
"ENSG00000160932","LY6E",100248.27599878,560,97876.0985354284,556
"ENSG00000176956","LY6H",121167.467903301,258,115570.95642295,267
"ENSG00000104529","EEF1D",83265.6275590136,1037,82147.8055947368,1018
"ENSG00000178209","PLEC",77372.4188769456,1269,75753.1303611302,1281
"ENSG00000178719","GRINA",106945.480144239,442,101286.310151797,488
"ENSG00000179091","CYC1",85005.5351982623,974,83020.4598890613,977
"ENSG00000160948","VPS28",84065.9808578255,1005,82984.5614987468,979
"ENSG00000167702","KIFC2",87289.3013871408,885,84520.0795714064,911
"ENSG00000161016","RPL8",129457.910830296,172,126874.196201775,130
"ENSG00000080503","SMARCA2",76045.5837918436,1335,74877.7882398544,1314
"ENSG00000137038","DMAC1",71188.3774737901,1581,70660.2935467658,1527
"ENSG00000107295","SH3GL2",98254.9304808016,613,95771.3410104634,608
"ENSG00000155876","RRAGA",76426.0831572107,1316,75858.2214457599,1276
"ENSG00000137154","RPS6",132118.282718277,153,127806.535452122,119
"ENSG00000155886","SLC24A2",93430.1248538576,721,90905.0704497558,730
"ENSG00000107105","ELAVL2",64623.8630388353,1905,63516.3727264451,1909
"ENSG00000165264","NDUFB6",84454.5671613906,996,82047.8530003854,1020
"ENSG00000086061","DNAJA1",93791.8848292697,707,90932.4448185202,729
"ENSG00000086065","CHMP5",69426.549522472,1676,68949.3926053653,1626
"ENSG00000168913","ENHO",116327.744564732,321,108331.922734902,364
"ENSG00000137100","DCTN3",78954.3460585729,1192,76611.1067218925,1243
"ENSG00000187186","AL162231.1",65444.9628205877,1869,64671.8727208222,1847
"ENSG00000122733","PHF24",72805.5130122877,1488,72328.8778781837,1447
"ENSG00000165280","VCP",76622.2932330939,1305,76280.3482911473,1255
"ENSG00000122705","CLTA",92408.0332593978,746,91845.3998962142,706
"ENSG00000119138","KLF9",61425.6099403027,2040,60137.8640255402,2028
"ENSG00000119125","GDA",80616.0841814972,1126,79756.1045257944,1100
"ENSG00000135002","RFK",59048.6528850631,2082,58199.3294406999,2065
"ENSG00000106772","PRUNE2",71372.64600012,1567,70123.4089660696,1564
"ENSG00000156052","GNAQ",80114.1004415551,1146,77974.3683003411,1181
"ENSG00000135018","UBQLN1",74966.3787961686,1379,74564.1978694092,1332
"ENSG00000148053","NTRK2",120229.332572479,270,113339.765957997,299
"ENSG00000135070","ISCA1",69227.3749496373,1684,68769.4810925263,1638
"ENSG00000106723","SPIN1",77776.9083891448,1249,77228.4317321329,1210
"ENSG00000148082","SHC3",71003.1835354327,1590,70585.9362389705,1533
"ENSG00000187764","SEMA4D",62549.9647358422,1998,59778.377035054,2038
"ENSG00000165023","DIRAS2",103017.238252701,515,99688.9387437531,523
"ENSG00000130956","HABP4",85929.41979821,937,84386.7045499646,923
"ENSG00000136928","GABBR2",92650.2267608595,740,91414.4913596306,716
"ENSG00000165152","TMEM246",64366.5593515978,1922,63590.5921557131,1905
"ENSG00000070214","SLC44A1",69758.4034954694,1652,66645.6571593872,1747
"ENSG00000260230","FRRS1L",78661.956858112,1210,77469.6739225226,1198
"ENSG00000136810","TXN",98640.1352486362,603,95337.0203045539,615
"ENSG00000173258","ZNF483",98565.7264065855,607,94727.0605845431,629
"ENSG00000148180","GSN",102769.234363301,520,96694.5191759151,587
"ENSG00000119421","NDUFA8",81539.9968636637,1103,80316.5713650848,1079
"ENSG00000136950","ARPC5L",75396.7588057171,1362,73134.6792577069,1399
"ENSG00000197958","RPL12",125259.670805524,213,122143.743719089,177
"ENSG00000136854","STXBP1",126465.419906724,199,124672.959247492,154
"ENSG00000148334","PTGES2",68539.0205497029,1726,68189.4329438677,1669
"ENSG00000171159","C9orf16",125501.316582531,210,116906.610407434,248
"ENSG00000106976","DNM1",134122.597357865,138,129380.724419649,109
"ENSG00000167123","CERCAM",63508.1186336495,1962,57479.6954791179,2077
"ENSG00000197694","SPTAN1",113342.827244694,359,111418.85176489,324
"ENSG00000160445","ZER1",75650.0866944127,1352,74792.2530345675,1321
"ENSG00000119383","PTPA",86287.9717447079,918,85400.5994948072,883
"ENSG00000107130","NCS1",111964.712060978,375,109388.103625688,350
"ENSG00000130558","OLFM1",155420.218757189,55,146505.136162933,45
"ENSG00000172889","EGFL7",82762.3073601394,1056,80998.0554999309,1055
"ENSG00000244187","TMEM141",66085.1224817467,1845,64104.2934146211,1882
"ENSG00000054148","PHPT1",90902.7890664204,780,89592.301005625,766
"ENSG00000107317","PTGDS",266003.686302006,15,233224.480154764,9
"ENSG00000107331","ABCA2",104076.365105142,491,98749.6966320926,536
"ENSG00000107281","NPDC1",104030.366191973,492,100465.745736927,508
"ENSG00000176978","DPP7",74135.1477302408,1415,73155.5180690151,1395
"ENSG00000176884","GRIN1",127120.353560436,194,121122.009293687,192
"ENSG00000212864","RNF208",78266.2592403601,1230,77276.1943737803,1208
"ENSG00000188229","TUBB4B",102196.878775768,530,100005.0195122,519
"ENSG00000165802","NSMF",102567.598461604,523,100169.92574357,514
"ENSG00000067057","PFKP",97912.3098974135,622,96741.6979648872,585
"ENSG00000165629","ATP5F1C",83360.5754304911,1030,81590.0629683264,1033
"ENSG00000048740","CELF2",79095.2717141837,1185,78307.6083957185,1163
"ENSG00000183049","CAMK1D",79940.4689029161,1151,79567.0135861142,1109
"ENSG00000123240","OPTN",81400.7774109676,1107,80541.6876198934,1071
"ENSG00000026025","VIM",113454.522688996,356,100859.728403712,494
"ENSG00000165995","CACNB2",55336.4938544105,2096,54442.1465897744,2090
"ENSG00000078114","NEBL",70939.6037659951,1592,69437.1449167512,1599
"ENSG00000150867","PIP4K2A",84566.8276878831,990,78013.8940351393,1174
"ENSG00000136750","GAD2",69586.560212084,1664,68549.2285520565,1655
"ENSG00000170759","KIF5B",69778.4734564847,1650,67639.139164789,1696
"ENSG00000197444","OGDHL",69583.1613599064,1665,68586.2503237158,1652
"ENSG00000122873","CISD1",77487.1687588637,1262,76601.3356516846,1244
"ENSG00000237949","LINC00844",94334.7738000615,691,88481.0780036593,797
"ENSG00000165443","PHYHIPL",84847.9766672555,981,83239.4252339876,971
"ENSG00000138311","ZNF365",73677.2055696534,1436,72542.441938492,1434
"ENSG00000156515","HK1",93253.0607816514,727,92926.9137055595,670
"ENSG00000180817","PPA1",90802.1191180679,782,89565.9342992442,770
"ENSG00000197746","PSAP",126242.95425718,203,125019.262255259,148
"ENSG00000107742","SPOCK2",98059.7537066019,617,97221.7048108192,576
"ENSG00000107758","PPP3CB",103023.450271677,514,100531.03252187,506
"ENSG00000148660","CAMK2G",90990.6077374807,776,89917.2861631002,756
"ENSG00000165637","VDAC2",84374.5683673042,997,83315.0950129574,965
"ENSG00000122378","PRXL2A",94728.8460285517,680,93657.3670552649,646
"ENSG00000165678","GHITM",110017.535248848,390,109060.565689428,355
"ENSG00000173267","SNCG",124284.990685826,221,115765.879475922,266
"ENSG00000148671","ADIRF",81907.1886883029,1089,77467.6864286478,1199
"ENSG00000148672","GLUD1",97950.2757412667,621,94313.6127852756,635
"ENSG00000171862","PTEN",64795.8094326574,1901,64188.6464446922,1873
"ENSG00000197430","OPALIN",74346.780543588,1405,67151.8498999168,1724
"ENSG00000187122","SLIT1",71671.9254195991,1547,70282.4284427894,1551
"ENSG00000171314","PGAM1",115113.523443487,333,111034.77875973,330
"ENSG00000120053","GOT1",101938.944215212,538,99525.6827088259,525
"ENSG00000099194","SCD",172181.28151286,35,155023.458341387,32
"ENSG00000166136","NDUFB8",115309.046153061,332,111620.325076099,322
"ENSG00000198408","OGA",84477.2223678358,994,83228.5072622102,972
"ENSG00000059915","PSD",112325.49276417,370,107387.759827095,379
"ENSG00000107872","FBXL15",71036.6768507803,1589,70139.539916511,1562
"ENSG00000148798","INA",98792.0375995049,599,97654.1552904901,562
"ENSG00000173915","ATP5MD",133806.471873897,142,121233.436382042,191
"ENSG00000107518","ATRNL1",80870.995899928,1121,79407.3428558964,1114
"ENSG00000165868","HSPA12A",82341.3697414483,1071,81334.8033440033,1043
"ENSG00000187164","SHTN1",82047.402992056,1082,78952.5602484173,1133
"ENSG00000165672","PRDX3",70446.6395180096,1617,69550.0143047931,1590
"ENSG00000198825","INPP5F",94688.9003513281,682,93322.234466697,658
"ENSG00000066468","FGFR2",63965.0866720641,1941,59540.6822791992,2044
"ENSG00000166033","HTRA1",112046.376898784,374,106256.191379571,398
"ENSG00000065154","OAT",82487.637281899,1060,81913.1422578283,1021
"ENSG00000107902","LHPP",86485.4243653193,911,81343.1964551288,1041
"ENSG00000176171","BNIP3",93419.4771853612,722,91835.9035287515,707
"ENSG00000148826","NKX6-2",65509.6734821007,1865,57646.2112775359,2075
"ENSG00000171798","KNDC1",69565.1007451658,1668,68798.7879640306,1637
"ENSG00000130643","CALY",119467.196355519,282,114707.011496575,279
"ENSG00000184524","CEND1",112171.582585487,371,108395.786072588,362
"ENSG00000177542","SLC25A22",77107.8519815686,1282,75717.5463274685,1284
"ENSG00000177700","POLR2L",95154.8500660433,666,92701.3063985636,680
"ENSG00000183020","AP2A2",80426.6686181315,1135,79835.8120175582,1097
"ENSG00000078902","TOLLIP",101657.670577536,543,100414.458398449,509
"ENSG00000117984","CTSD",111371.213271283,378,110246.791916494,336
"ENSG00000244734","HBB",230434.672569001,18,204712.839233057,12
"ENSG00000166313","APBB1",119746.735273513,275,115836.008827623,265
"ENSG00000255823","MTRNR2L8",769211.913578452,2,172926.283210593,22
"ENSG00000110321","EIF4G2",99399.767036146,583,98336.5861593676,547
"ENSG00000050165","DKK3",127808.577527788,183,125799.204285018,137
"ENSG00000133816","MICAL2",71199.9240036496,1579,69908.19947353,1573
"ENSG00000148925","BTBD10",59611.7581737912,2077,59195.6405680278,2050
"ENSG00000129084","PSMA1",71520.0070879135,1553,70874.4023089725,1523
"ENSG00000129159","KCNC1",60741.3779335883,2057,60228.1609798774,2027
"ENSG00000134333","LDHA",106523.085569945,454,103036.191571186,451
"ENSG00000110786","PTPN5",67870.6928145093,1746,67038.1830993224,1730
"ENSG00000110427","KIAA1549L",82405.6913979052,1067,81060.4247722425,1053
"ENSG00000135387","CAPRIN1",70080.6267742212,1635,69750.3659566306,1580
"ENSG00000110436","SLC1A2",280535.865159518,10,188025.802732671,15
"ENSG00000166326","TRIM44",70192.2654741925,1632,69713.9740645904,1583
"ENSG00000187479","C11orf96",79200.5995044181,1180,67268.9408148044,1716
"ENSG00000019505","SYT13",83083.7872528996,1048,82322.3578745228,1005
"ENSG00000149091","DGKZ",102464.822409869,525,100807.66078538,498
"ENSG00000149179","C11orf49",64811.8478218667,1900,64280.1134478694,1869
"ENSG00000165916","PSMC3",80329.8591190883,1139,79590.7919709888,1105
"ENSG00000213619","NDUFS3",78002.4317585916,1239,77344.6608626871,1207
"ENSG00000172247","C1QTNF4",99868.9266392454,572,98602.073844133,539
"ENSG00000211450","SELENOH",99685.4794025967,578,94929.057571472,624
"ENSG00000110107","PRPF19",75222.1244739608,1369,74448.942692176,1339
"ENSG00000006118","TMEM132A",82484.6641402601,1062,80991.4508543811,1056
"ENSG00000167986","DDB1",78829.3100036978,1206,78191.5591669533,1165
"ENSG00000011347","SYT7",78833.5471132568,1203,78101.1076541897,1169
"ENSG00000124920","MYRF",68609.0605686648,1720,59435.608992228,2048
"ENSG00000134824","FADS2",76288.6492341358,1322,73167.8968669477,1393
"ENSG00000167996","FTH1",271481.485139418,14,244699.583110899,7
"ENSG00000168000","BSCL2",113048.427331882,364,110229.99523038,337
"ENSG00000162188","GNG3",121122.322800084,259,114964.327653355,278
"ENSG00000168539","CHRM1",64918.3762313491,1894,64168.3554655861,1877
"ENSG00000176485","PLAAT3",71719.7600074048,1544,68589.3218290455,1651
"ENSG00000133318","RTN3",144490.148778553,92,138643.845577697,70
"ENSG00000176340","COX8A",118284.851494877,303,112249.857828255,314
"ENSG00000167770","OTUB1",88661.0486637623,843,86878.3028708309,840
"ENSG00000002330","BAD",82715.0792618949,1057,81705.0937027627,1026
"ENSG00000126432","PRDX5",117212.628246217,313,112345.941815923,310
"ENSG00000149823","VPS51",69143.0558168116,1691,68617.2106083379,1649
"ENSG00000245532","NEAT1",85134.8496318537,969,71588.1197505774,1486
"ENSG00000251562","MALAT1",277379.088619643,12,244939.793475298,6
"ENSG00000172757","CFL1",123131.982447524,231,120967.226808139,196
"ENSG00000175602","CCDC85B",119590.758536636,279,114210.097363674,282
"ENSG00000174996","KLC2",80337.5823931877,1138,78806.1535298365,1138
"ENSG00000179292","TMEM151A",63971.2187537688,1940,63005.9512939776,1928
"ENSG00000174684","B4GAT1",108830.671232911,408,106489.966520144,392
"ENSG00000173898","SPTBN2",79585.0170248409,1165,78168.6486674568,1166
"ENSG00000173020","GRK2",78527.7796575947,1218,78006.8486538057,1176
"ENSG00000172508","CARNS1",73058.0495042338,1472,65526.8578450886,1808
"ENSG00000167792","NDUFV1",98732.9775462856,601,96477.3370229339,592
"ENSG00000110717","NDUFS8",90334.2147444063,794,89005.4208739558,782
"ENSG00000186642","PDE2A",83841.6773024289,1018,82377.0283280819,999
"ENSG00000021300","PLEKHB1",130372.920808843,168,123550.20914308,165
"ENSG00000175582","RAB6A",90863.8355435889,781,90027.8820825577,748
"ENSG00000214517","PPME1",65409.2665517901,1871,65132.0163775694,1828
"ENSG00000165434","PGM2L1",81641.5362129047,1100,80347.7299314888,1077
"ENSG00000149273","RPS3",114483.826117519,342,113410.135411704,297
"ENSG00000149269","PAK1",97341.0017489698,629,96302.9152853733,599
"ENSG00000151366","NDUFC2",105915.273871088,461,102691.401949252,461
"ENSG00000152578","GRIA4",69830.4064368933,1647,68985.6427824593,1625
"ENSG00000149313","AASDHPPT",68477.8083339994,1728,67829.1502443342,1688
"ENSG00000110675","ELMOD1",72178.7924937477,1521,71397.4121956789,1496
"ENSG00000185742","C11orf87",78919.301890731,1194,77235.423345655,1209
"ENSG00000109846","CRYAB",321333.267579254,6,263952.623630113,5
"ENSG00000160584","SIK3",61831.8434492709,2025,60933.5394106608,2013
"ENSG00000168092","PAFAH1B2",79070.1554421445,1186,78478.1339224866,1153
"ENSG00000137726","FXYD6",128626.196502321,176,122749.540769512,172
"ENSG00000149575","SCN2B",70582.9440888061,1612,69796.7651520423,1577
"ENSG00000167283","ATP5MG",108516.048875617,418,103944.265873486,431
"ENSG00000019144","PHLDB1",61590.841132532,2032,56211.8771649232,2086
"ENSG00000118181","RPS25",126484.131797696,197,121514.359764411,185
"ENSG00000154096","THY1",148473.166510925,77,139350.678308721,67
"ENSG00000109929","SC5D",69058.3754358818,1695,68021.4067839839,1683
"ENSG00000137642","SORL1",92346.2818982685,749,89261.6918203932,777
"ENSG00000109971","HSPA8",165707.020888992,41,127181.183147004,126
"ENSG00000166257","SCN3B",100901.028359033,551,98873.7080742963,534
"ENSG00000154146","NRGN",213513.060968515,23,182563.703780926,19
"ENSG00000165478","HEPACAM",80655.3321287066,1125,76763.7890399282,1234
"ENSG00000149557","FEZ1",104229.182102761,489,102897.208512219,453
"ENSG00000134909","ARHGAP32",58286.4166437785,2090,57255.7624695733,2081
"ENSG00000084234","APLP2",109810.727237642,393,109106.765924763,354
"ENSG00000182667","NTM",74055.3551431833,1421,72554.2902892294,1433
"ENSG00000183715","OPCML",75300.8491915295,1367,74037.7528711601,1357
"ENSG00000060237","WNK1",79834.2477190972,1157,76649.2802071628,1240
"ENSG00000118971","CCND2",82486.8903519087,1061,81626.4827952529,1031
"ENSG00000010278","CD9",68945.5038672247,1700,62545.2063544618,1945
"ENSG00000139190","VAMP1",67142.0252800133,1790,65218.6704068107,1824
"ENSG00000111640","GAPDH",166963.272580246,39,143535.391628302,50
"ENSG00000139200","PIANP",72704.7517237637,1498,72316.7420945582,1450
"ENSG00000111652","COPS7A",66690.4150387782,1814,65821.7407320393,1792
"ENSG00000089693","MLF2",103462.266927348,504,102813.856238834,455
"ENSG00000159335","PTMS",102371.885584303,529,100546.267015469,505
"ENSG00000111669","TPI1",131215.58461374,160,125281.578607633,144
"ENSG00000111674","ENO2",131590.36740084,158,127815.103457781,118
"ENSG00000111678","C12orf57",100073.975372525,565,95289.3405555586,616
"ENSG00000215021","PHB2",68427.950372734,1729,68142.4915808431,1672
"ENSG00000139182","CLSTN3",84135.3944864846,1001,82402.6695059492,998
"ENSG00000059804","SLC2A3",67392.0398282294,1773,66552.9067966052,1753
"ENSG00000089818","NECAP1",71277.2837011238,1573,70233.9042591457,1554
"ENSG00000175899","A2M",75759.6122133993,1343,72536.1749142119,1436
"ENSG00000139112","GABARAPL1",104370.829675581,488,101577.96826497,478
"ENSG00000084444","FAM234B",65704.5413674567,1859,64886.1757453987,1842
"ENSG00000273079","GRIN2B",58289.9926394163,2089,57436.6159441249,2079
"ENSG00000023734","STRAP",79275.5839082288,1175,78777.4509855553,1141
"ENSG00000048540","LMO3",96384.9624015071,642,95570.8080089988,612
"ENSG00000111716","LDHB",121395.449771651,255,118946.573159571,223
"ENSG00000111726","CMAS",72757.7979673911,1492,72101.3225745236,1463
"ENSG00000087470","DNM1L",77224.3127155559,1277,76368.5012002081,1250
"ENSG00000139116","KIF21A",77355.9863616764,1270,76746.9782150704,1235
"ENSG00000151229","SLC2A13",63659.3732456944,1957,62328.6123677956,1959
"ENSG00000018236","CNTN1",98499.4951990454,611,95338.6828519822,614
"ENSG00000184613","NELL2",102080.768339509,534,100183.940007928,513
"ENSG00000111371","SLC38A1",64294.5474660945,1925,63958.6461219438,1888
"ENSG00000211584","SLC48A1",74457.869215703,1402,73158.9054569525,1394
"ENSG00000152556","PFKM",82993.4145185489,1049,81518.0591957683,1036
"ENSG00000134287","ARF3",111030.880376227,380,109613.059157877,348
"ENSG00000123416","TUBA1B",164740.461436691,43,156279.569647445,31
"ENSG00000135519","KCNH3",66501.7783916433,1824,65187.1986295014,1827
"ENSG00000135472","FAIM2",116920.004327678,315,114660.58246082,280
"ENSG00000183283","DAZAP2",83210.680304383,1044,82296.8996310612,1010
"ENSG00000196876","SCN8A",71183.0954150724,1582,70522.377201411,1540
"ENSG00000161835","GRASP",68569.203932548,1723,65381.697457883,1813
"ENSG00000123358","NR4A1",60695.1071423724,2058,50588.2754563161,2093
"ENSG00000167778","SPRYD3",95125.2126308618,669,93005.6147419545,669
"ENSG00000123349","PFDN5",113629.342340923,354,112764.779131876,303
"ENSG00000135486","HNRNPA1",104491.787277189,485,103497.853849801,441
"ENSG00000135426","TESPA1",85190.3746423494,966,84085.2689365124,934
"ENSG00000197728","RPS26",150007.231151883,70,123217.87530652,167
"ENSG00000229117","RPL41",175643.859767497,30,149916.160501401,36
"ENSG00000196465","MYL6B",93307.5156111763,724,89999.6614826553,750
"ENSG00000092841","MYL6",118589.622050293,299,116477.197694407,257
"ENSG00000062485","CS",70482.0239170026,1616,69504.986649868,1595
"ENSG00000110955","ATP5F1B",125090.548023619,214,120941.48946623,197
"ENSG00000123384","LRP1",84731.7961705786,984,83844.6075946248,948
"ENSG00000175203","DCTN2",81654.9342820776,1098,80247.7070940757,1082
"ENSG00000155980","KIF5A",119967.994199457,272,115437.792581949,272
"ENSG00000135454","B4GALNT1",65336.2977789588,1876,64556.6653450235,1856
"ENSG00000111530","CAND1",65634.7217622256,1860,64625.380735862,1851
"ENSG00000166226","CCT2",64923.7858692055,1893,64535.7975651779,1858
"ENSG00000253719","ATXN7L3B",78083.7749351304,1236,77623.9217899076,1193
"ENSG00000166006","KCNC2",77467.9685081125,1264,75922.5043063675,1269
"ENSG00000067715","SYT1",154974.931437776,56,149896.841813455,37
"ENSG00000139220","PPFIA2",87122.4745461642,891,83173.7329568887,975
"ENSG00000070961","ATP2B1",108781.385237847,410,105547.293451437,405
"ENSG00000173598","NUDT4",93702.4634872839,713,92091.6684707592,699
"ENSG00000177889","UBE2N",79048.6260033577,1187,78531.0999774213,1150
"ENSG00000184752","NDUFA12",88689.1380228061,839,84976.3851670146,896
"ENSG00000075415","SLC25A3",107592.418076253,429,105436.656427056,409
"ENSG00000185046","ANKS1B",80953.3657818807,1118,79472.3589374451,1112
"ENSG00000166598","HSP90B1",93746.8460278343,711,92498.002032424,684
"ENSG00000074590","NUAK1",79868.3591687606,1155,79150.230966228,1123
"ENSG00000136003","ISCU",95080.8890511917,671,91195.2783441908,719
"ENSG00000166111","SVOP",67367.0908734918,1776,66059.1597327927,1781
"ENSG00000174437","ATP2A2",108045.767448931,423,106443.704054611,395
"ENSG00000111229","ARPC3",83357.9070817363,1031,82508.7925743808,994
"ENSG00000111275","ALDH2",93810.8095261196,706,90558.3069565076,740
"ENSG00000089009","RPL6",122200.598207231,240,119499.480474257,214
"ENSG00000089169","RPH3A",95650.5180072128,659,93630.0204012713,647
"ENSG00000176871","WSB2",95127.272059268,668,94536.7002028684,631
"ENSG00000089220","PEBP1",125699.337919925,209,124399.633144373,157
"ENSG00000122966","CIT",69389.4599252151,1678,68328.9819306989,1665
"ENSG00000111775","COX6A1",140961.898521575,108,127220.300864009,124
"ENSG00000088986","DYNLL1",133709.127747427,144,123949.725757477,163
"ENSG00000157782","CABP1",122609.017250999,236,116575.793104878,254
"ENSG00000110931","CAMKK2",91659.8500070806,763,89585.9461357398,768
"ENSG00000111328","CDK2AP1",85999.1848037202,931,84014.6492051713,939
"ENSG00000119242","CCDC92",84568.2825206664,989,83912.9341290738,944
"ENSG00000132341","RAN",96438.9983441656,641,94769.1218058124,628
"ENSG00000182870","GALNT9",63780.5662482756,1950,63091.4530580803,1924
"ENSG00000165566","AMER2",74304.0799126229,1407,69892.852055906,1574
"ENSG00000132970","WASF3",78519.6373803211,1221,77358.4886380242,1205
"ENSG00000122026","RPL21",141352.522078667,104,135123.034934342,82
"ENSG00000132963","POMP",85157.2361908136,968,84042.2126047308,935
"ENSG00000120694","HSPH1",106830.354157312,445,95717.9080207883,609
"ENSG00000172915","NBEA",60826.5401891245,2052,59440.2680552014,2046
"ENSG00000133083","DCLK1",106554.958512953,452,104414.776597152,425
"ENSG00000102760","RGCC",69998.1805578235,1638,66181.8280668654,1774
"ENSG00000023516","AKAP11",80552.1999460469,1129,78152.9961277744,1167
"ENSG00000151778","SERP2",75367.6080614388,1363,73743.1197534033,1369
"ENSG00000102804","TSC22D1",129533.685633895,171,124014.356032295,162
"ENSG00000133112","TPT1",139081.949924299,116,135724.148843364,79
"ENSG00000136143","SUCLA2",71484.3313584133,1556,70626.6616881027,1529
"ENSG00000136156","ITM2B",149875.427499386,71,133117.046346805,90
"ENSG00000136099","PCDH8",72899.1938392516,1481,69141.3717595414,1611
"ENSG00000184226","PCDH9",86130.2835314092,927,82529.4628459742,993
"ENSG00000005810","MYCBP2",76053.8561941157,1333,74557.7777660066,1333
"ENSG00000139737","SLAIN1",67035.279641585,1797,61900.6377106896,1973
"ENSG00000102471","NDFIP2",83205.4645083708,1045,82314.5398996936,1007
"ENSG00000185352","HS6ST3",56868.8578059807,2094,56109.1809500595,2088
"ENSG00000125249","RAP2A",75087.7097045328,1377,74417.1616282313,1342
"ENSG00000065150","IPO5",70733.641866393,1601,70207.0943144702,1556
"ENSG00000185950","IRS2",69664.2763181722,1659,67736.8758379458,1691
"ENSG00000126217","MCF2L",70698.2400452507,1607,69953.6611974281,1572
"ENSG00000129538","RNASE1",109090.510505743,406,99896.678970944,521
"ENSG00000165795","NDRG2",145156.431188169,90,132796.143557734,93
"ENSG00000100804","PSMB5",79102.1191512188,1184,77993.4368618826,1179
"ENSG00000129473","BCL2L2",70646.402780894,1608,70130.8703266352,1563
"ENSG00000092096","SLC22A17",120623.519112822,267,117134.518175054,244
"ENSG00000092051","JPH4",79270.4731894367,1176,78476.1926539396,1154
"ENSG00000129559","NEDD8",105627.341356606,466,101960.667859808,472
"ENSG00000176165","FOXG1",67432.128973842,1769,66866.939873108,1737
"ENSG00000151320","AKAP6",70742.4584753296,1600,69818.2463858519,1576
"ENSG00000165410","CFL2",63819.2931145428,1947,61369.130984482,1997
"ENSG00000100442","FKBP3",76009.1550243332,1337,75226.0023369363,1298
"ENSG00000213741","RPS29",141666.664666863,103,132677.222132863,94
"ENSG00000165516","KLHDC2",66791.9784560102,1809,66605.4378143069,1751
"ENSG00000282885","AL627171.2",72552.5384282292,1504,59260.842243431,2049
"ENSG00000198513","ATL1",85488.7177745535,954,84635.7922792301,907
"ENSG00000186469","GNG2",74941.0888187333,1381,74127.1560671194,1352
"ENSG00000100519","PSMC6",67307.5329742829,1784,65868.45618853,1791
"ENSG00000197045","GMFB",73786.6705475211,1430,72811.9637245812,1419
"ENSG00000131966","ACTR10",66029.8254751762,1846,65042.586064446,1834
"ENSG00000139970","RTN1",151400.098340572,67,144056.330738938,48
"ENSG00000100614","PPM1A",71205.26182543,1578,70605.2197734639,1531
"ENSG00000139973","SYT16",60150.4418745109,2070,59488.0866336893,2045
"ENSG00000126803","HSPA2",68902.7779100295,1705,61854.3279260834,1974
"ENSG00000100554","ATP6V1D",81254.2761724899,1110,79882.1427154871,1095
"ENSG00000176903","PNMA1",88461.8171564474,849,87509.8671618418,820
"ENSG00000170345","FOS",89491.2519797551,818,67129.8004647043,1726
"ENSG00000119705","SLIRP",86730.2886790211,904,83216.883863011,973
"ENSG00000021645","NRXN3",72137.6134230531,1523,70481.6082277125,1542
"ENSG00000100764","PSMC1",66646.946506189,1816,66127.1367174339,1777
"ENSG00000198668","CALM1",149405.386998064,74,142163.486792697,53
"ENSG00000183648","NDUFB1",119175.226827271,287,109909.496977595,345
"ENSG00000100604","CHGA",110768.633653223,384,107231.290495184,382
"ENSG00000165943","MOAP1",106532.965179383,453,102478.353435636,464
"ENSG00000089737","DDX24",96989.0259681711,632,96058.8981926874,603
"ENSG00000227051","C14orf132",72834.2333854457,1485,71762.8413484169,1481
"ENSG00000196405","EVL",108606.241072225,415,102721.970439998,460
"ENSG00000140105","WARS",63711.4571027408,1955,63144.8995033925,1921
"ENSG00000214548","MEG3",139731.567637835,111,125895.805738114,136
"ENSG00000197102","DYNC1H1",103691.093950407,500,102529.95676117,463
"ENSG00000080824","HSP90AA1",172209.44822671,34,141235.53465667,58
"ENSG00000100664","EIF5",88754.2206843562,836,88111.5960133022,804
"ENSG00000166165","CKB",142931.821917348,97,134963.045807264,83
"ENSG00000126214","KLC1",118720.960764323,295,117105.460370469,245
"ENSG00000156411","ATP5MPL",119449.701079475,283,113942.919311814,285
"ENSG00000179364","PACS2",69463.640828556,1673,67774.5107386425,1689
"ENSG00000182809","CRIP2",99787.1942902395,575,98404.9542764567,544
"ENSG00000182636","NDN",73492.4431220404,1446,72662.0520998103,1427
"ENSG00000128739","SNRPN",131647.764734542,157,124530.466008643,155
"ENSG00000224078","SNHG14",112371.409053101,368,109231.268499678,352
"ENSG00000166206","GABRB3",78524.252928138,1219,77886.3611019863,1183
