"gene","gene_name","dev_default","rank_default","dev_brain","rank_brain"
"ENSG00000184905","TCEAL2",16124.2461058265,840,16014.3692451383,803
"ENSG00000184515","BEX5",15850.5621674868,884,14946.8263876301,999
"ENSG00000198932","GPRASP1",13668.8500218781,1357,13404.9443201727,1374
"ENSG00000158301","GPRASP2",11817.9356382311,1849,11725.9443734903,1846
"ENSG00000133169","BEX1",23888.9412715227,140,21027.5973175743,237
"ENSG00000102409","BEX4",17599.7278012758,613,17354.8592752579,599
"ENSG00000133134","BEX2",18372.3600871355,522,17894.0567966103,536
"ENSG00000166681","BEX3",22425.6224050454,194,20368.2999079613,295
"ENSG00000123562","MORF4L2",17750.2935301229,601,17601.6156256524,570
"ENSG00000123560","PLP1",162403.758051275,3,135150.171512249,2
"ENSG00000077264","PAK3",14086.9828188368,1247,13985.6825235836,1229
"ENSG00000101856","PGRMC1",17901.1456901363,581,17839.1864487077,542
"ENSG00000005022","SLC25A5",14731.7658588852,1092,14556.9596315818,1083
"ENSG00000198918","RPL39",23289.1720994115,156,22849.9548080894,130
"ENSG00000125356","NDUFA1",18716.9594214719,484,18451.1861666611,467
"ENSG00000005893","LAMP2",18714.9245704357,485,17361.3371938485,598
"ENSG00000125675","GRIA3",13485.301227006,1401,13406.301505011,1373
"ENSG00000165704","HPRT1",14926.9378635057,1052,14716.5871919091,1043
"ENSG00000134590","RTL8C",18593.5154364583,499,18536.7091638919,459
"ENSG00000198689","SLC9A6",15739.4993111655,902,15640.773935732,873
"ENSG00000022267","FHL1",14675.5119825226,1108,14593.5751886573,1076
"ENSG00000203930","LINC00632",32599.2009584019,42,29800.7340545293,36
"ENSG00000010404","IDS",25225.1400835362,112,24347.6334993317,91
"ENSG00000102181","CD99L2",13122.4430802458,1494,13042.1597687935,1476
"ENSG00000130822","PNCK",11155.2310950437,1975,11129.3030421422,1959
"ENSG00000067840","PDZD4",16363.6610448642,800,15859.8787367523,831
"ENSG00000198910","L1CAM",10548.2308556054,2044,10374.5223198451,2049
"ENSG00000147403","RPL10",24449.1031770289,129,24330.5361606112,92
"ENSG00000071553","ATP6AP1",16139.1466904676,834,15982.2374071851,807
"ENSG00000203879","GDI1",21407.3838805672,261,20664.470932615,262
"ENSG00000078808","SDF4",12240.8368255035,1748,12136.9818983128,1745
"ENSG00000130764","LRRC47",10907.1526689287,2009,10897.9542016469,1992
"ENSG00000142599","RERE",13145.2194084301,1487,13110.1108004057,1455
"ENSG00000074800","ENO1",21375.6856674922,262,20748.0441700191,253
"ENSG00000054523","KIF1B",17830.1386236097,592,17695.0730125554,560
"ENSG00000116649","SRM",12226.4485536443,1753,12140.0036774114,1744
"ENSG00000116661","FBXO2",17540.3244188253,622,17481.7302166929,579
"ENSG00000132879","FBXO44",13641.9143806786,1362,13579.7560299876,1331
"ENSG00000116688","MFN2",11659.5290040311,1875,11636.773438363,1859
"ENSG00000117154","IGSF21",12905.6235944459,1559,12797.5810535839,1555
"ENSG00000142669","SH3BGRL3",17710.9056183764,605,17607.39542953,568
"ENSG00000090273","NUDC",16132.8280586893,836,15965.621137017,810
"ENSG00000126709","IFI6",14018.3061365274,1261,13907.9979756787,1246
"ENSG00000121774","KHDRBS1",12502.4053316062,1675,12460.1458042135,1653
"ENSG00000084623","EIF3I",12737.6947685494,1603,12667.1778186599,1585
"ENSG00000116871","MAP7D1",15378.9982075836,964,15199.6384681895,940
"ENSG00000142949","PTPRF",12166.1953222535,1772,12100.6993147904,1754
"ENSG00000187147","RNF220",13072.6219029239,1508,12892.3329034126,1517
"ENSG00000117450","PRDX1",19092.7948561725,457,18676.2403197247,443
"ENSG00000116209","TMEM59",16165.9737849174,827,16059.9172242507,793
"ENSG00000162407","PLPP3",18117.0927044237,554,16179.2420121643,778
"ENSG00000177606","JUN",18017.1941868795,567,15741.676687002,848
"ENSG00000142864","SERBP1",13708.2267920985,1343,13696.4904371475,1298
"ENSG00000137941","TTLL7",14034.0987359796,1259,13846.0159062078,1257
"ENSG00000197147","LRRC8B",12203.1719247871,1760,12159.0372316598,1739
"ENSG00000117525","F3",14898.7635802748,1059,12855.8693759309,1528
"ENSG00000117519","CNN3",17035.0440175498,698,15266.6528306672,924
"ENSG00000143126","CELSR2",13946.1663382373,1278,13742.5540319038,1280
"ENSG00000134243","SORT1",18632.1320901072,496,17977.358631217,525
"ENSG00000134202","GSTM3",13264.760997921,1460,13124.5836659837,1452
"ENSG00000168710","AHCYL1",19493.0655437297,420,19038.691973076,406
"ENSG00000134248","LAMTOR5",14195.5772468997,1218,14109.3057140613,1197
"ENSG00000197956","S100A6",19965.9596346117,377,19589.3974314018,360
"ENSG00000189171","S100A13",18996.6546378538,465,17792.1492530069,548
"ENSG00000160678","S100A1",15343.6891936358,968,15011.6640850306,985
"ENSG00000160714","UBE2Q1",11308.2594475387,1956,11304.4843708155,1931
"ENSG00000160752","FDPS",10534.601011355,2046,10446.0133179092,2040
"ENSG00000163468","CCT3",12473.5844579926,1681,12451.979973567,1655
"ENSG00000143256","PFDN2",13782.4357037195,1320,13687.3163771889,1301
"ENSG00000117592","PRDX6",15941.6869455367,869,15651.3571500521,869
"ENSG00000152092","ASTN1",11249.1175158513,1966,11232.2531651427,1946
"ENSG00000135821","GLUL",50310.6019579166,17,36202.1096414185,20
"ENSG00000162704","ARPC5",12859.1208294568,1570,12820.2697345868,1546
"ENSG00000198892","SHISA4",13712.5210702224,1342,13672.2244388795,1306
"ENSG00000133048","CHI3L1",9994.53272714956,2079,8941.42584154578,2092
"ENSG00000163531","NFASC",11745.0166986262,1862,11500.8412227754,1890
"ENSG00000143772","ITPKB",11736.4782675669,1864,11026.555560065,1978
"ENSG00000134308","YWHAQ",19289.208559536,439,19229.2556696077,392
"ENSG00000228474","OST4",15790.9521775398,893,15700.2177597687,855
"ENSG00000115306","SPTBN1",19887.0738170313,386,19850.3391970625,334
"ENSG00000169564","PCBP1",17702.2564407321,607,17652.0709465271,565
"ENSG00000152291","TGOLN2",13275.8567722002,1455,13270.2846476107,1408
"ENSG00000168906","MAT2A",12990.0186635972,1536,12669.8577628389,1584
"ENSG00000115561","CHMP3",11997.019743997,1804,11865.927020572,1814
"ENSG00000077380","DYNC1I2",13296.2760371486,1446,13228.4720706853,1414
"ENSG00000144369","FAM171B",16447.9729100459,788,16095.1337345555,788
"ENSG00000115524","SF3B1",12072.5427597178,1788,12053.1980528699,1769
"ENSG00000115365","LANCL1",15678.032241129,916,15195.0414868097,943
"ENSG00000135924","DNAJB2",15651.7733726871,918,15176.6762535212,946
"ENSG00000135919","SERPINE2",19293.6536877006,438,18686.3799681475,441
"ENSG00000187957","DNER",16980.606496125,710,16932.254725367,667
"ENSG00000115053","NCL",15408.7843159639,960,15150.3552476959,953
"ENSG00000187514","PTMA",29552.2664102222,59,28542.8020769821,42
"ENSG00000132329","RAMP1",14633.7448314266,1119,14266.7979000084,1152
"ENSG00000241553","ARPC4",14576.3724948514,1137,14532.6930419596,1091
"ENSG00000163703","CRELD1",9771.62120319026,2087,9710.91161600247,2084
"ENSG00000157103","SLC6A1",17396.9237997262,647,17390.838503783,590
"ENSG00000163539","CLASP2",16357.7173912369,802,16109.3637344722,785
"ENSG00000168028","RPSA",21220.2194165842,269,20959.084909206,239
"ENSG00000188846","RPL14",21092.0410872634,274,21082.3732034111,234
"ENSG00000232112","TMA7",20393.3485658219,341,20367.8204675578,296
"ENSG00000114383","TUSC2",11720.2053770333,1869,11712.8928289524,1849
"ENSG00000163931","TKT",11112.0031742601,1981,11091.2946444094,1966
"ENSG00000113811","SELENOK",14435.865830386,1168,14117.8512944028,1192
"ENSG00000196776","CD47",14182.3499182905,1222,14070.4602303765,1204
"ENSG00000091972","CD200",11666.0069982821,1873,11633.5217221503,1860
"ENSG00000138495","COX17",12842.2787614936,1579,12589.1866996437,1616
"ENSG00000114023","FAM162A",12656.5574261937,1625,12606.3004631452,1611
"ENSG00000075785","RAB7A",15488.4830792999,940,15395.1610142811,908
"ENSG00000017260","ATP2C1",12374.3900735587,1707,12370.6938561822,1679
"ENSG00000144959","NCEH1",10973.4967615429,1999,10845.2778867372,1999
"ENSG00000061938","TNK2",11832.2001166865,1842,11723.2087252557,1848
"ENSG00000182899","RPL35A",21874.2910210327,238,21716.2350295228,193
"ENSG00000159692","CTBP1",15328.8925066473,970,15224.4327597611,933
"ENSG00000087274","ADD1",16982.220365095,708,16630.1466691278,711
"ENSG00000163682","RPL9",23316.7360279565,154,22831.0352412606,132
"ENSG00000124406","ATP8A1",15480.0275991745,941,15260.7882373846,925
"ENSG00000163453","IGFBP7",19342.0970344738,434,18059.1389501348,512
"ENSG00000138760","SCARB2",15489.4389301067,939,14787.7204083774,1028
"ENSG00000152795","HNRNPDL",18636.7686124743,495,18576.9376444084,456
"ENSG00000118785","SPP1",58452.8298401774,14,41313.2580798016,16
"ENSG00000164031","DNAJB14",11974.3957183315,1808,11919.4326548007,1801
"ENSG00000164096","C4orf3",15967.7913622207,862,15897.9349809164,827
"ENSG00000145425","RPS3A",24140.1045623603,137,22609.8617193738,144
"ENSG00000109466","KLHL2",12422.8885424012,1691,12396.731113074,1671
"ENSG00000196104","SPOCK3",13068.1643295402,1514,12816.9747411817,1547
"ENSG00000171368","TPPP",18259.5395527055,534,18107.8353226587,504
"ENSG00000078295","ADCY2",12951.8881735725,1545,12824.9005556853,1544
"ENSG00000112972","HMGCS1",15409.5302165376,959,15241.1722650081,928
"ENSG00000145743","FBXL17",11901.4268241863,1824,11879.2877842777,1810
"ENSG00000164209","SLC25A46",11635.3934046934,1881,11534.5954623579,1881
"ENSG00000152495","CAMK4",10320.9359991774,2062,10209.7275399717,2063
"ENSG00000177879","AP3S1",12322.6839151008,1723,12302.45047876,1694
"ENSG00000113648","H2AFY",11869.0872089557,1837,11818.8667165044,1823
"ENSG00000044115","CTNNA1",13933.2514561085,1281,13605.9962806512,1324
"ENSG00000131508","UBE2D2",12879.9418826067,1565,12829.1166874187,1541
"ENSG00000171604","CXXC5",15783.2717864235,895,15657.1430785553,867
"ENSG00000120306","CYSTM1",13177.1415872285,1480,13066.2857418198,1469
"ENSG00000113712","CSNK1A1",14275.8511557981,1196,14204.1212051714,1165
"ENSG00000177556","ATOX1",14292.6748856995,1193,14115.4084048834,1196
"ENSG00000181163","NPM1",14902.5526171348,1058,14829.9762195189,1019
"ENSG00000120129","DUSP1",17133.6673996137,676,16279.8842891156,761
"ENSG00000146066","HIGD2A",13325.5292662103,1439,13311.1977559094,1400
"ENSG00000145912","NHP2",15271.2465063862,979,15225.5024548007,932
"ENSG00000161011","SQSTM1",16766.4161033224,741,16608.3313408659,716
"ENSG00000113269","RNF130",12665.5148097261,1622,12316.2630226911,1688
"ENSG00000204628","RACK1",18115.596875604,555,17978.2422809287,524
"ENSG00000137285","TUBB2B",20523.5483100875,330,17857.4887979113,540
"ENSG00000206503","HLA-A",18109.5252872044,557,17696.3085188898,559
"ENSG00000204525","HLA-C",17121.1768322447,679,16481.2068145993,737
"ENSG00000234745","HLA-B",17258.3209298544,661,16450.9135052516,741
"ENSG00000204310","AGPAT1",12804.5250049107,1594,12697.5140553892,1578
"ENSG00000231500","RPS18",23949.8345928668,138,23919.1829286981,105
"ENSG00000231925","TAPBP",12926.7864231235,1552,12822.7470432381,1545
"ENSG00000272325","NUDT3",16359.0717174586,801,16260.1918959589,766
"ENSG00000124772","CPNE5",12363.9795748026,1710,12203.7142282006,1726
"ENSG00000124767","GLO1",13274.0608388443,1457,13197.9842945023,1427
"ENSG00000214736","TOMM6",13984.3581706445,1268,13967.5772850825,1231
"ENSG00000111912","NCOA7",13398.6520713421,1428,13225.3674112151,1416
"ENSG00000092820","EZR",14745.2643195316,1090,13961.4705955162,1235
"ENSG00000075618","FSCN1",16350.1275088776,803,15940.6385919119,815
"ENSG00000122566","HNRNPA2B1",18675.7131572528,490,18581.5144352675,455
"ENSG00000122545","SEPTIN7",20351.7258317141,344,20239.7239970412,303
"ENSG00000126524","SBDS",13844.8118606123,1301,13715.7521611099,1289
"ENSG00000263001","GTF2I",18963.290823041,467,18858.7977575902,425
"ENSG00000127955","GNAI1",12050.1945478013,1792,11972.5231276133,1783
"ENSG00000105854","PON2",16765.8531050152,742,15595.5949981307,880
"ENSG00000188186","LAMTOR4",15884.0053411993,880,15810.8850260459,837
"ENSG00000214253","FIS1",18446.6274345452,513,18340.6624765758,476
"ENSG00000128524","ATP6V1F",17327.8223120463,654,17253.6773026831,614
"ENSG00000105894","PTN",19102.5738226411,455,18350.5532652658,475
"ENSG00000253230","LINC00599",9250.79871433671,2094,9107.64689751085,2090
"ENSG00000104765","BNIP3L",15325.7089957515,972,15273.074046138,923
"ENSG00000015592","STMN4",17085.9910273094,687,16978.6206509741,658
"ENSG00000085788","DDHD2",11438.3410080549,1926,11420.6071711153,1909
"ENSG00000221869","CEBPD",15398.7799700906,962,13136.5357416215,1450
"ENSG00000008988","RPS20",20622.7658032007,325,20567.748540971,277
"ENSG00000169085","VXN",15696.022496964,913,15689.1292847319,858
"ENSG00000147604","RPL7",20445.4812155929,336,20078.231829593,315
"ENSG00000147588","PMP2",18939.2157439799,469,18305.7391678144,481
"ENSG00000070756","PABPC1",15112.1914471147,1016,15047.500073973,977
"ENSG00000153707","PTPRD",12845.0171146468,1578,12627.2165074786,1599
"ENSG00000164985","PSIP1",14064.2021593103,1253,14048.8618718562,1213
"ENSG00000198853","RUSC2",12330.2877631647,1718,12168.0499244673,1736
"ENSG00000175768","TOMM5",11737.1882502935,1863,11588.5660932945,1869
"ENSG00000107372","ZFAND5",18694.4295284409,488,18545.5577129411,458
"ENSG00000165119","HNRNPK",18745.3482074063,483,18634.9089583799,449
"ENSG00000165238","WNK2",10713.2635375742,2027,10684.7787221965,2020
"ENSG00000136888","ATP6V1G1",14594.8516758789,1130,14402.3064519406,1128
"ENSG00000136930","PSMB7",14203.8073142152,1216,14142.6684312139,1183
"ENSG00000136942","RPL35",22262.3520974454,204,22256.5525539366,164
"ENSG00000044574","HSPA5",16131.0990861597,837,15446.978786968,902
"ENSG00000160408","ST6GALNAC6",13277.9902284673,1453,13202.9072951809,1426
"ENSG00000148341","SH3GLB2",15944.2880739722,867,15832.8572428643,834
"ENSG00000148303","RPL7A",20854.8756909049,302,20718.1699767346,257
"ENSG00000107223","EDF1",17950.5903855706,574,17895.8942926938,535
"ENSG00000159069","FBXW5",12348.0865363165,1714,12317.5212676593,1687
"ENSG00000176101","SSNA1",10879.612299761,2012,10783.6378095797,2008
"ENSG00000182154","MRPL41",15708.0794258664,909,15702.1964943496,854
"ENSG00000067064","IDI1",15618.0478602951,924,15383.2385814295,911
"ENSG00000148468","FAM171A1",13517.878302186,1392,13399.2690569543,1375
"ENSG00000107863","ARHGAP21",15705.0709144838,911,15607.0523978651,879
"ENSG00000099246","RAB18",13624.4021812498,1366,13617.0630112611,1321
"ENSG00000096746","HNRNPH3",12265.7106185422,1742,12223.812981017,1716
"ENSG00000138326","RPS24",25759.2908484524,98,25041.3351738836,75
"ENSG00000108175","ZMIZ1",12058.4977729697,1791,11964.9071459212,1786
"ENSG00000138107","ACTR1A",13696.557521169,1347,13616.3974016799,1322
"ENSG00000148834","GSTO1",14200.2703186376,1217,14062.1871773728,1208
"ENSG00000148700","ADD3",15631.9686245059,921,15276.7790141049,922
"ENSG00000107679","PLEKHA1",12396.9609387679,1696,12357.1852764012,1680
"ENSG00000188690","UROS",12680.8480633186,1616,12612.2066967191,1607
"ENSG00000127884","ECHS1",14130.8741677585,1235,14118.3266739149,1191
"ENSG00000142089","IFITM3",20939.966699279,290,17318.3372754372,604
"ENSG00000174775","HRAS",12898.9132715563,1562,12840.2239345625,1537
"ENSG00000177030","DEAF1",12982.26504774,1541,12899.774959826,1509
"ENSG00000177156","TALDO1",12583.9051744516,1644,12412.1043597964,1664
"ENSG00000177600","RPLP2",22963.1279299349,170,22816.5851999869,133
"ENSG00000110651","CD81",23009.3849469038,168,21561.4276103068,203
"ENSG00000166441","RPL27A",20962.8460222024,287,20871.2091638053,245
"ENSG00000110696","C11orf58",14137.2034849847,1234,14117.0715327334,1194
"ENSG00000110700","RPS13",22434.9769700279,193,22220.2724630421,166
"ENSG00000085063","CD59",18343.6932940418,526,17948.2241043176,529
"ENSG00000121671","CRY2",10988.5986546585,1997,10889.2251852083,1994
"ENSG00000121653","MAPK8IP1",17070.5221161855,692,16561.7703636926,723
"ENSG00000110514","MADD",13797.8381777287,1315,13743.959998945,1279
"ENSG00000254772","EEF1G",18128.4234364762,552,18033.7650589066,514
"ENSG00000173113","TRMT112",14071.6277790765,1251,14052.717431781,1211
"ENSG00000110076","NRXN2",13619.4912416456,1368,13420.4760388399,1370
"ENSG00000149806","FAU",22261.1397875239,205,22186.6375353649,168
"ENSG00000168056","LTBP3",12440.0774914944,1686,12194.6714297492,1731
"ENSG00000175573","C11orf68",11098.8683738246,1984,11035.9823801668,1976
"ENSG00000175550","DRAP1",13684.9154160637,1351,13683.1879296752,1304
"ENSG00000175334","BANF1",13070.2834232672,1511,13068.3398286579,1468
"ENSG00000174871","CNIH2",14825.0776491718,1075,14710.3195734502,1047
"ENSG00000174080","CTSF",14729.8089738394,1093,14712.7311545318,1045
"ENSG00000084207","GSTP1",16741.8394274466,746,16515.2529763686,730
"ENSG00000118363","SPCS2",14169.0294484255,1226,14151.3316580933,1180
"ENSG00000171533","MAP6",11012.0779699362,1994,10983.0733026403,1983
"ENSG00000073921","PICALM",13023.7294582245,1526,12833.9633152019,1539
"ENSG00000149294","NCAM1",19535.1548075082,414,18920.4060440766,416
"ENSG00000109906","ZBTB16",11318.2493646336,1953,11137.0473874209,1958
"ENSG00000196914","ARHGEF12",13713.8876734026,1341,13685.3166297794,1302
"ENSG00000023171","GRAMD1B",10204.2000739465,2069,10015.3075648116,2068
"ENSG00000250510","GPR162",13104.5795440571,1498,13088.6240268401,1461
"ENSG00000111276","CDKN1B",11663.0738373211,1874,11566.9345575768,1878
"ENSG00000008394","MGST1",12391.1180472999,1699,11946.1469698253,1791
"ENSG00000111790","FGFR1OP2",11536.7919146483,1905,11516.5326507074,1886
"ENSG00000181418","DDN",14886.9511078918,1061,14876.2322183761,1014
"ENSG00000167552","TUBA1A",31039.2012464328,46,29585.1811568488,38
"ENSG00000178449","COX14",13161.9804168828,1484,12786.5318538761,1560
"ENSG00000185432","METTL7A",15315.7187287518,973,14458.308934463,1114
"ENSG00000197111","PCBP2",18662.0980593509,493,18652.3095061772,447
"ENSG00000135390","ATP5MC2",17447.9522327328,638,17428.7286655724,584
"ENSG00000135441","BLOC1S1",16840.3417829431,728,16798.0856858803,690
"ENSG00000135404","CD63",19370.5661363433,431,18696.5625507657,439
"ENSG00000111540","RAB5B",13682.5092032348,1353,13638.7577050955,1316
"ENSG00000110958","PTGES3",17095.2602014631,685,16880.1549637974,677
"ENSG00000196531","NACA",20986.0982748615,284,20673.8935710518,260
"ENSG00000135643","KCNMB4",14245.7417509122,1203,13965.0030279964,1233
"ENSG00000174456","C12orf76",12928.9460585873,1551,12871.9834222575,1522
"ENSG00000089157","RPLP0",19655.3876274176,404,19085.7059484605,402
"ENSG00000150991","UBC",26577.9994775272,86,23946.2592459161,103
"ENSG00000139364","TMEM132B",11105.4392660226,1983,11086.4337636474,1969
"ENSG00000173141","MRPL57",11939.6513434197,1813,11889.2581182134,1807
"ENSG00000122034","GTF3A",12141.6460830541,1775,12102.3731581409,1753
"ENSG00000189403","HMGB1",18834.5706251054,477,18786.9246516316,431
"ENSG00000188243","COMMD6",13881.3777743288,1292,13759.3192293079,1274
"ENSG00000139793","MBNL2",15728.4706516651,904,15489.4903808361,894
"ENSG00000102606","ARHGEF7",13728.3083106488,1334,13694.4646121655,1299
"ENSG00000185896","LAMP1",15268.6249755334,980,14694.5867577329,1053
"ENSG00000092199","HNRNPC",17008.2798851742,704,16980.205397561,657
"ENSG00000139910","NOVA1",12509.1838231775,1674,12492.5682673323,1644
"ENSG00000100852","ARHGAP5",14775.7096331364,1085,14760.8772656518,1035
"ENSG00000165502","RPL36AL",16498.1713909563,780,16163.0526236404,781
"ENSG00000100568","VTI1B",12348.42155225,1713,12275.4472754688,1705
"ENSG00000072042","RDH11",12676.0699832595,1619,12664.1877589418,1587
"ENSG00000197555","SIPA1L1",11760.9538083695,1858,11751.3895213967,1837
"ENSG00000100591","AHSA1",11285.4509587009,1961,11236.3412825145,1945
"ENSG00000100605","ITPK1",16824.9391332761,731,16316.0288176386,754
"ENSG00000196136","SERPINA3",17045.3180362677,697,10863.9229495769,1996
"ENSG00000182512","GLRX5",11654.777071709,1876,11599.155769472,1868
"ENSG00000036530","CYP46A1",14087.972096212,1245,13915.4355491909,1243
"ENSG00000203485","INF2",13916.1408009013,1286,13536.7467741547,1342
"ENSG00000099814","CEP170B",11428.1805431767,1928,11389.9555433637,1916
"ENSG00000092445","TYRO3",13752.9722660745,1326,13274.8226804644,1405
"ENSG00000167004","PDIA3",11750.4093229022,1861,11726.168277698,1845
"ENSG00000171914","TLN2",11922.5017897461,1818,11879.1735900079,1811
"ENSG00000103647","CORO2B",12573.8170620544,1651,12509.2355010528,1636
"ENSG00000166173","LARP6",13095.4963011688,1499,12893.1188107674,1516
"ENSG00000140403","DNAJA4",16297.3038960078,813,14202.5154053381,1166
"ENSG00000041357","PSMA4",12312.2655858599,1727,12284.6447746224,1697
"ENSG00000140538","NTRK3",11644.2543574231,1879,11608.8494788044,1866
"ENSG00000272888","LINC01578",13778.9869308062,1322,13596.356824417,1326
"ENSG00000130731","METTL26",15426.8271291853,951,15403.8588231131,907
"ENSG00000103254","ANTKMT",11776.9882150754,1854,11765.7588079576,1833
"ENSG00000090581","GNPTG",12150.8613403317,1774,12055.8476199749,1767
"ENSG00000063854","HAGH",12991.9923730692,1535,12885.3102535296,1521
"ENSG00000167978","SRRM2",12440.8027477118,1685,12334.3237264905,1686
"ENSG00000006007","GDE1",11880.9300065313,1835,11858.6293791239,1816
"ENSG00000149925","ALDOA",12555.4938057393,1657,12006.3702677276,1777
"ENSG00000089280","FUS",13486.1885450602,1400,13443.7874149376,1363
"ENSG00000125148","MT2A",92750.8964026354,7,51093.1670576264,8
"ENSG00000125166","GOT2",12936.6454448657,1549,12852.1108649963,1532
"ENSG00000166595","CIAO2B",14064.1811143691,1254,14031.3427810637,1216
"ENSG00000132612","VPS4A",13007.9935459515,1529,12918.1269466693,1505
"ENSG00000103035","PSMD7",11766.3731266277,1856,11676.0389722051,1852
"ENSG00000230989","HSBP1",16254.0469502617,820,16239.8006625485,768
"ENSG00000108518","PFN1",16022.0621145273,852,15711.50830182,853
"ENSG00000132507","EIF5A",13544.5543927011,1387,13524.2086663274,1347
"ENSG00000174282","ZBTB4",11402.5431213275,1932,11360.6393142142,1921
"ENSG00000161970","RPL26",24391.7235488939,131,23190.1108187386,123
"ENSG00000007237","GAS7",17569.3989362208,618,17428.3938297319,585
"ENSG00000175662","TOM1L2",12964.4304469728,1544,12831.9808924652,1540
"ENSG00000091542","ALKBH5",11883.2907093251,1833,11834.6098759247,1821
"ENSG00000109046","WSB1",10881.284189829,2011,10714.0369661428,2018
"ENSG00000108262","GIT1",14215.5629386645,1211,13953.5007807426,1239
"ENSG00000131242","RAB11FIP4",13505.2049399989,1395,13358.038082179,1386
"ENSG00000277791","PSMB3",13482.4449561794,1403,13416.0244465155,1371
"ENSG00000141741","MIEN1",11786.6367521656,1852,11743.3033381601,1841
"ENSG00000188895","MSL1",11476.3057601781,1918,11439.1834994386,1903
"ENSG00000173812","EIF1",21907.2673560792,235,21402.7425225765,213
"ENSG00000183978","COA3",12735.1617924396,1605,12615.3093482615,1606
"ENSG00000082641","NFE2L1",13227.6133141857,1467,13149.2237144431,1445
"ENSG00000108819","PPP1R9B",13551.8726827226,1386,13346.6962835032,1390
"ENSG00000243678","NME2",17536.3383012871,624,17365.0454620171,597
"ENSG00000154229","PRKCA",14563.8994948861,1141,14385.4476433703,1131
"ENSG00000196704","AMZ2",12283.3860482927,1735,12263.8811368033,1709
"ENSG00000132475","H3F3B",26069.1798079248,93,22344.398193087,157
"ENSG00000175866","BAIAP2",14235.5355459713,1205,14181.2068172898,1170
"ENSG00000224877","NDUFAF8",14558.5859291626,1143,14500.3368097303,1102
"ENSG00000262814","MRPL12",11344.6035907403,1944,11333.993920124,1928
"ENSG00000185624","P4HB",13058.7601499314,1518,12973.2051987925,1488
"ENSG00000141522","ARHGDIA",15805.4841728817,891,15713.7031075679,852
"ENSG00000141552","ANAPC11",14818.9873853143,1076,14768.3476566699,1033
"ENSG00000169710","FASN",14810.7150932551,1079,14749.6480655665,1037
"ENSG00000141542","RAB40B",13603.378304439,1374,13571.6883687772,1332
"ENSG00000082397","EPB41L3",14583.8844638468,1135,14316.4837200405,1140
"ENSG00000134769","DTNA",17260.4399283776,660,16680.7641520294,702
"ENSG00000177576","C18orf32",16060.2995456838,848,16055.5132901916,794
"ENSG00000265681","RPL17",21929.8546475102,234,21822.5664165921,184
"ENSG00000134440","NARS",14323.9808628565,1188,14098.7402280989,1199
"ENSG00000049759","NEDD4L",12209.8820214533,1759,12204.0733029616,1725
"ENSG00000133313","CNDP2",13959.5525649119,1275,13619.1500708654,1320
"ENSG00000141759","TXNL4A",14789.3239047008,1083,14651.9023379924,1062
"ENSG00000182087","TMEM259",10624.887634166,2035,10503.0740064865,2035
"ENSG00000099817","POLR2E",13883.0916562916,1291,13822.41646995,1260
"ENSG00000115286","NDUFS7",16703.9622690499,752,16599.9999681047,717
"ENSG00000130005","GAMT",12325.5000462089,1720,12194.8297433579,1730
"ENSG00000133243","BTBD2",13874.3049447109,1294,13733.9621769787,1284
"ENSG00000130332","LSM7",12220.2280046921,1756,12178.8774672546,1735
"ENSG00000099800","TIMM13",12541.766307316,1659,12522.5671103219,1632
"ENSG00000099860","GADD45B",20402.9090083816,339,13505.8559761893,1352
"ENSG00000141905","NFIC",12365.7596956636,1709,12308.6160943485,1692
"ENSG00000167671","UBXN6",14681.8658061516,1107,14600.0764323043,1074
"ENSG00000160633","SAFB",10835.6915708977,2017,10767.0413516618,2011
"ENSG00000130382","MLLT1",10819.2817223253,2018,10796.1366276865,2006
"ENSG00000104833","TUBB4A",20635.3780210718,323,20193.4733703571,305
"ENSG00000267855","NDUFA7",14491.5481039699,1162,14451.3934642263,1117
"ENSG00000179271","GADD45GIP1",15225.719883289,991,15196.7321265059,941
"ENSG00000104979","C19orf53",14523.6840052425,1154,14477.2382822024,1109
"ENSG00000099797","TECR",16830.2820306809,729,16489.4981670264,735
"ENSG00000130479","MAP1S",10842.8059574478,2015,10705.9867842122,2019
"ENSG00000130522","JUND",21994.6731916181,227,20461.8115189952,287
"ENSG00000130511","SSBP4",14058.303882809,1256,14011.2819308859,1221
"ENSG00000221983","UBA52",20948.0854964515,289,20859.8002430857,246
"ENSG00000006015","REX1BD",13927.9949453187,1282,13805.8071100143,1265
"ENSG00000250067","YJEFN3",12573.6466809662,1652,12528.5427067041,1631
"ENSG00000105258","POLR2I",16881.1931427051,723,16855.4369785565,680
"ENSG00000105254","TBCB",17240.7321577713,666,16997.1414466419,650
"ENSG00000130402","ACTN4",13488.5022434197,1399,13363.9520836253,1385
"ENSG00000105404","RABAC1",16779.8939558802,738,16668.8138734131,706
"ENSG00000105767","CADM4",12994.1441977226,1534,12805.0765129776,1552
"ENSG00000104853","CLPTM1",14419.744409055,1172,14275.604617892,1148
"ENSG00000011485","PPP5C",10553.1028728491,2042,10524.4832764986,2033
"ENSG00000105419","MEIS3",11601.3573495879,1890,11456.3222385494,1897
"ENSG00000118160","SLC8A2",13660.8341999796,1358,13562.7570222867,1337
"ENSG00000063177","RPL18",22996.8014790635,169,22483.4932910754,150
"ENSG00000104805","NUCB1",13333.8578198207,1436,13179.1736440205,1435
