"gene","gene_name","dev_default","rank_default","dev_brain","rank_brain"
"ENSG00000121753","ADGRB2",14019.1898435479,709,13920.3273814117,699
"ENSG00000184007","PTP4A2",12800.4334983742,921,12685.8740514657,920
"ENSG00000175130","MARCKSL1",19491.3515335123,219,18468.6439325466,264
"ENSG00000134684","YARS",11362.9622451103,1229,11298.11807532,1220
"ENSG00000121905","HPCA",15544.3376062178,518,15159.5506102792,546
"ENSG00000020129","NCDN",20338.1658936784,158,20171.0073412956,145
"ENSG00000126067","PSMB2",9543.31530379975,1760,9534.05113530104,1743
"ENSG00000163875","MEAF6",8980.73094573383,1899,8979.00386192862,1885
"ENSG00000197982","C1orf122",14196.1909152532,680,14088.2263634134,668
"ENSG00000168653","NDUFS5",18610.5689999798,270,18389.0221487959,268
"ENSG00000116983","HPCAL4",12944.1236607845,888,12735.554104348,906
"ENSG00000131236","CAP1",10214.6909837404,1560,10195.2178795638,1546
"ENSG00000131238","PPT1",10414.1824217048,1503,10392.6807177887,1482
"ENSG00000084070","SMAP2",11350.9410818146,1231,11333.4559619157,1216
"ENSG00000117016","RIMS3",13134.088326248,859,12931.0547266891,865
"ENSG00000117410","ATP6V0B",17660.7310574015,339,17472.3394712027,333
"ENSG00000142937","RPS8",24892.3177221112,36,24011.0222358335,32
"ENSG00000173660","UQCRH",17786.0041260738,330,17739.1689785282,317
"ENSG00000123472","ATPAF1",11046.3698276706,1312,11020.5191077056,1292
"ENSG00000162374","ELAVL4",12241.0132720092,1010,12161.9166718289,1008
"ENSG00000123091","RNF11",15533.2226909797,520,15390.4829473557,517
"ENSG00000085832","EPS15",12375.4305387823,993,12324.0271028068,985
"ENSG00000162378","ZYG11B",11448.0885499156,1209,11285.2664056459,1223
"ENSG00000157216","SSBP3",12690.9008924757,942,12647.2392959808,928
"ENSG00000116133","DHCR24",12744.9924663865,935,12713.7850487163,912
"ENSG00000116675","DNAJC6",15150.7677547403,562,15131.4864348745,547
"ENSG00000172260","NEGR1",12829.1230314983,909,12562.5251478307,938
"ENSG00000154027","AK5",17122.0762341889,368,16921.4581006102,365
"ENSG00000077254","USP33",9080.96149443178,1879,9077.9657516696,1865
"ENSG00000142875","PRKACB",16329.4775814462,436,16288.577257113,423
"ENSG00000117155","SSX2IP",9346.05341703983,1814,9286.25480779465,1812
"ENSG00000153904","DDAH1",13341.1829695182,812,13265.0302428521,804
"ENSG00000143013","LMO4",19486.946298542,221,18708.0285497442,248
"ENSG00000189195","BTBD8",10608.4208245612,1433,10514.6989788361,1443
"ENSG00000122406","RPL5",19228.0227222359,235,19093.7818800409,223
"ENSG00000117600","PLPPR4",7431.28405068715,2073,7405.88869983856,2069
"ENSG00000085433","WDR47",9892.17115330847,1653,9877.79773153957,1639
"ENSG00000031698","SARS",15040.1371191165,582,14975.1104384757,567
"ENSG00000197106","SLC6A17",13536.6868414192,776,13308.8621288602,794
"ENSG00000177301","KCNA2",10551.0690690514,1453,10435.5652398157,1470
"ENSG00000116459","ATP5PB",11431.1547809849,1211,11358.8348026876,1205
"ENSG00000163399","ATP1A1",19226.9329606122,236,19158.4854974444,221
"ENSG00000198162","MAN1A2",11169.0814834633,1276,11085.7602119154,1277
"ENSG00000159164","SV2A",15729.1615780783,495,15663.5111002838,482
"ENSG00000266472","MRPS21",14274.4801521761,667,14195.4058740886,656
"ENSG00000143420","ENSA",15040.1315075891,583,14898.4929201262,579
"ENSG00000213190","MLLT11",16533.3715758278,418,16394.1112152674,411
"ENSG00000159377","PSMB4",13223.2091213251,830,13189.854153815,811
"ENSG00000143543","JTB",12018.229891116,1059,11978.6261830813,1050
"ENSG00000177954","RPS27",22412.6476684956,83,22147.3417476918,76
"ENSG00000143549","TPM3",13386.3254578015,804,13318.6192404375,791
"ENSG00000143612","C1orf43",10314.4543153462,1525,10295.9645835243,1515
"ENSG00000160710","ADAR",12129.9812126758,1034,12026.0738947104,1035
"ENSG00000132718","SYT11",17168.2623621477,365,16429.2345697104,405
"ENSG00000160781","PAQR6",16660.1510676413,407,16323.8532805975,419
"ENSG00000125462","C1orf61",20200.3048359969,168,19973.9007434786,161
"ENSG00000116604","MEF2D",9344.64747913162,1815,9305.02497203363,1807
"ENSG00000132692","BCAN",12172.7192975319,1028,12125.6993280616,1012
"ENSG00000162706","CADM3",13158.3847524405,849,12945.6175793114,863
"ENSG00000162729","IGSF8",14012.0255152342,710,13529.2228652076,759
"ENSG00000018625","ATP1A2",17020.1410398366,375,16467.1121885298,401
"ENSG00000162734","PEA15",18805.6554119448,260,18713.9965017716,245
"ENSG00000158864","NDUFS2",13218.2194322017,832,13150.5421195834,825
"ENSG00000143252","SDHC",10444.2470638273,1490,10432.6267112575,1471
"ENSG00000152332","UHMK1",8712.44828534715,1960,8672.45375101289,1954
"ENSG00000117152","RGS4",17984.8242418984,315,17914.1802623844,300
"ENSG00000143198","MGST3",17439.0602223857,352,17059.9975846982,355
"ENSG00000143158","MPC2",12154.5324495971,1031,12091.4929657816,1020
"ENSG00000143164","DCAF6",9179.96450079238,1851,9135.94439114995,1849
"ENSG00000143153","ATP1B1",23174.2501006866,68,23077.7935089122,53
"ENSG00000075945","KIFAP3",13959.1024620261,715,13798.7839838606,722
"ENSG00000116161","CACYBP",12582.2724036116,961,12518.0453302292,947
"ENSG00000157064","NMNAT2",11832.4914459225,1113,11675.2258367627,1123
"ENSG00000118200","CAMSAP2",11911.241534729,1090,11697.1020154616,1120
"ENSG00000116857","TMEM9",12229.497726252,1012,12200.4630915742,1003
"ENSG00000159176","CSRP1",17874.9900649885,326,17606.5729191638,327
"ENSG00000134375","TIMM17A",10271.5940910755,1542,10224.4552736173,1536
"ENSG00000170075","GPR37L1",11278.3345656551,1248,10840.6059615906,1353
"ENSG00000143862","ARL8A",10426.1385781995,1497,10425.0661652594,1474
"ENSG00000184144","CNTN2",11088.813948234,1297,10850.553184232,1347
"ENSG00000174514","MFSD4A",11094.3692603089,1294,10808.7942263631,1362
"ENSG00000117691","NENF",15556.8484597277,514,15391.7955210741,515
"ENSG00000162817","C1orf115",11519.8480463364,1190,11488.0085906807,1166
"ENSG00000143742","SRP9",12739.471293475,936,12686.4096524816,919
"ENSG00000163041","H3F3A",13937.3176900697,720,13923.0577483908,698
"ENSG00000143761","ARF1",16367.376751323,432,16247.5329978406,430
"ENSG00000143774","GUK1",20688.2016150324,144,20495.9262230917,134
"ENSG00000168159","RNF187",17239.7114837322,361,16762.0261817515,378
"ENSG00000177614","PGBD5",9932.40928094008,1640,9895.4892650032,1633
"ENSG00000135744","AGT",13171.7427104155,846,12498.3539717473,953
"ENSG00000135750","KCNK1",9235.80386829942,1838,9217.75620932164,1829
"ENSG00000173726","TOMM20",15701.0239319634,500,15678.1572992439,480
"ENSG00000117020","AKT3",10460.5434227472,1487,10415.1737251491,1479
"ENSG00000179456","ZBTB18",11490.5490511163,1196,11434.7294966351,1184
"ENSG00000186487","MYT1L",11897.0798476059,1094,11854.342448903,1083
"ENSG00000171863","RPS7",20769.0512658103,142,20295.9352022145,140
"ENSG00000115738","ID2",11028.9377709071,1321,10927.7367510025,1326
"ENSG00000119185","ITGB1BP1",10243.7705436086,1550,10221.066290784,1537
"ENSG00000115756","HPCAL1",16774.1056455002,394,16583.4612751164,392
"ENSG00000162975","KCNF1",9164.84839985354,1855,9081.52033215478,1864
"ENSG00000134318","ROCK2",9723.94000445373,1701,9647.90763275248,1702
"ENSG00000162981","LRATD1",8777.88407572582,1940,8771.40541264326,1929
"ENSG00000079785","DDX1",9425.73863134153,1793,9416.59232255866,1783
"ENSG00000197872","FAM49A",11863.183510046,1103,11834.2174106278,1088
"ENSG00000163032","VSNL1",24044.3436546384,50,23518.091977253,39
"ENSG00000143878","RHOB",15015.2865869944,587,14719.2453773296,597
"ENSG00000084731","KIF3C",17067.3324802598,373,16465.8925250584,402
"ENSG00000084733","RAB10",8436.94880503419,1994,8407.50288949823,1990
"ENSG00000084764","MAPRE3",15714.8715805561,497,15495.1614885495,498
"ENSG00000115194","SLC30A3",9730.97642993913,1699,9690.54123955909,1694
"ENSG00000115234","SNX17",10685.3681137354,1413,10660.440801883,1394
"ENSG00000115226","FNDC4",9411.99978432862,1799,9198.35993569414,1835
"ENSG00000243147","MRPL33",9995.84534541982,1620,9915.87879657843,1624
"ENSG00000213639","PPP1CB",14267.9981598997,668,14235.8618813105,650
"ENSG00000119801","YPEL5",12463.7547685228,975,12383.0530626236,971
"ENSG00000013016","EHD3",11687.6245755093,1145,11623.5008182554,1139
"ENSG00000152154","TMEM178A",10513.2095034496,1473,10506.8585996204,1446
"ENSG00000183023","SLC8A1",10541.9948381532,1459,10365.4255545096,1496
"ENSG00000115944","COX7A2L",11338.1957163157,1234,11312.2327727833,1219
"ENSG00000138078","PREPL",17751.9911932783,334,17673.7412158429,322
"ENSG00000171132","PRKCE",11018.4982493436,1326,10957.043237923,1313
"ENSG00000143933","CALM2",23466.0048678083,64,22618.7725245823,66
"ENSG00000179915","NRXN1",13598.4003690651,766,13493.7513317794,764
"ENSG00000068912","ERLEC1",10389.4690311646,1508,10388.3069116031,1484
"ENSG00000170634","ACYP2",10639.5604401155,1427,10561.3986888892,1422
"ENSG00000115310","RTN4",20513.8707514204,154,20476.6254439097,135
"ENSG00000143947","RPS27A",25023.988577611,34,23819.5372249397,34
"ENSG00000115355","CCDC88A",10518.9143246771,1470,10457.1400052795,1465
"ENSG00000163001","CFAP36",11848.6533216966,1107,11368.1251472505,1201
"ENSG00000115484","CCT4",10519.3100110057,1469,10496.0709072949,1453
"ENSG00000014641","MDH1",19050.8354904122,247,18543.328753166,258
"ENSG00000169764","UGP2",12417.8231900666,983,12343.6873569701,979
"ENSG00000138069","RAB1A",13116.2407532667,863,13078.4103153689,840
"ENSG00000138071","ACTR2",11877.8768573385,1098,11866.2195958389,1081
"ENSG00000221823","PPP3R1",12684.6379605466,943,12538.5696522949,943
"ENSG00000119865","CNRIP1",12082.4974766947,1044,12051.0250537504,1030
"ENSG00000115977","AAK1",11732.2942459043,1130,11669.344915288,1124
"ENSG00000075340","ADD2",11294.481035332,1246,11203.8155128863,1244
"ENSG00000144040","SFXN5",10534.555634563,1463,10417.9705046203,1476
"ENSG00000135624","CCT7",11629.8767544915,1157,11611.7301674816,1140
"ENSG00000163013","FBXO41",9989.67536414444,1623,9871.5963401762,1640
"ENSG00000204843","DCTN1",15536.3808044111,519,15488.2802783289,500
"ENSG00000066032","CTNNA2",11213.7610022327,1263,11082.9827157417,1278
"ENSG00000034510","TMSB10",28020.0658428962,20,25912.2895425824,21
"ENSG00000068615","REEP1",8390.48587397885,2002,8367.70299462435,1997
"ENSG00000172005","MAL",11259.6291577882,1252,10798.1785974113,1365
"ENSG00000084090","STARD7",11231.2028919193,1260,11218.9794394824,1238
"ENSG00000135940","COX5B",20541.5021798326,153,20505.5827130565,133
"ENSG00000115073","ACTR1B",10695.0944725718,1409,10665.5883597607,1392
"ENSG00000196872","KIAA1211L",9144.81645366365,1862,9100.20682622723,1858
"ENSG00000170500","LONRF2",11795.7862724793,1118,11750.9196971343,1106
"ENSG00000071082","RPL31",20986.0191757797,130,20901.8289464345,115
"ENSG00000175874","CREG2",14086.504520261,701,13944.8790104302,695
"ENSG00000071054","MAP4K4",8560.92761163985,1981,8465.85310373289,1985
"ENSG00000175701","MTLN",11843.1901251871,1110,11783.5651442179,1101
"ENSG00000155368","DBI",14836.7648130145,607,14791.6771429924,589
"ENSG00000136717","BIN1",14055.015560339,704,14019.050261261,685
"ENSG00000136720","HS6ST1",9888.54465740231,1654,9847.06270220559,1647
"ENSG00000152082","MZT2B",18587.7618430386,272,18501.6812553015,261
"ENSG00000136002","ARHGEF4",12593.1256079811,959,12551.5954699896,941
"ENSG00000152102","FAM168B",12149.8765178333,1032,12128.9382035652,1011
"ENSG00000115762","PLEKHB2",13388.8538699809,803,13365.5669790649,782
"ENSG00000173272","MZT2A",13331.9491580599,815,13268.5357811709,803
"ENSG00000048991","R3HDM1",10387.719757509,1510,10182.4148269323,1550
"ENSG00000169554","ZEB2",9476.08750973,1780,9355.52042206581,1798
"ENSG00000168280","KIF5C",16896.344825274,386,16533.7495748901,395
"ENSG00000182389","CACNB4",8037.67931600996,2045,8000.4096519861,2041
"ENSG00000157827","FMNL2",7726.52923189922,2067,7707.50877532403,2060
"ENSG00000162989","KCNJ3",8433.67663567454,1995,8383.39088067237,1993
"ENSG00000136541","ERMN",10136.338332461,1589,9530.52733907036,1745
"ENSG00000144283","PKP4",9046.07124141822,1889,9023.49532243321,1880
"ENSG00000136535","TBR1",11089.0922403596,1296,11052.7174302832,1284
"ENSG00000144290","SLC4A10",10676.8569494855,1416,10629.8481867179,1404
"ENSG00000136531","SCN2A",14151.6459342488,684,13864.9112898505,713
"ENSG00000178662","CSRNP3",9454.85332041146,1784,9350.19081599234,1800
"ENSG00000144285","SCN1A",9548.17505095687,1757,9431.29735318277,1776
"ENSG00000128683","GAD1",9380.11581476737,1807,8933.58604757468,1897
"ENSG00000091428","RAPGEF4",10873.7344036341,1366,10815.8279030921,1361
"ENSG00000138430","OLA1",11041.3561523648,1314,10994.5232410326,1302
"ENSG00000128656","CHN1",22944.7994229005,73,22599.8040478275,68
"ENSG00000154518","ATP5MC3",16126.6068716799,459,15792.1522707044,470
"ENSG00000170035","UBE2E3",10648.155515273,1425,10635.1455330886,1400
"ENSG00000061676","NCKAP1",14579.9026948602,629,14543.1877274679,615
"ENSG00000065548","ZC3H15",9793.2375616518,1677,9787.48056517972,1660
"ENSG00000151690","MFSD6",9389.19122951014,1804,9317.04607631694,1805
"ENSG00000115419","GLS",14434.2427471776,648,14267.5168534402,647
"ENSG00000196950","SLC39A10",13847.151756393,731,13741.486512041,728
"ENSG00000115541","HSPE1",13115.9978106833,864,13075.2779337204,842
"ENSG00000119013","NDUFB3",10875.3177401405,1365,10844.9592968123,1349
"ENSG00000116030","SUMO1",10353.2631543304,1518,10339.7260895762,1502
"ENSG00000204217","BMPR2",10267.6855794068,1543,10062.511567192,1587
"ENSG00000138443","ABI2",14127.8699199749,689,13533.6756845485,757
"ENSG00000023228","NDUFS1",11251.193449398,1255,11191.9197227874,1249
"ENSG00000114948","ADAM23",9154.13207963248,1861,9090.04000610312,1861
"ENSG00000078018","MAP2",19065.4845266885,246,18983.8818301613,231
"ENSG00000197756","RPL37A",24348.1792762472,40,23412.1129887576,42
"ENSG00000163466","ARPC2",11417.4015187251,1215,11387.9487342521,1197
"ENSG00000127838","PNKD",13650.0217993566,762,13627.9816129742,747
"ENSG00000171450","CDK5R2",11542.5243002805,1180,11194.9378450681,1247
"ENSG00000144567","RETREG2",15594.8727203424,512,15318.009392593,528
"ENSG00000127824","TUBA4A",15804.3515946511,487,15558.9878851406,493
"ENSG00000054356","PTPRN",15615.3189118998,508,15365.5310774378,519
"ENSG00000116106","EPHA4",10032.6289637759,1610,9999.59119576213,1602
"ENSG00000123983","ACSL3",11447.3711115303,1210,11425.0358005408,1186
"ENSG00000171951","SCG2",11719.5782788713,1136,11583.0150933789,1145
"ENSG00000135932","CAB39",11714.6826878463,1139,11473.7272309667,1173
"ENSG00000135916","ITM2C",18575.9702771686,273,18521.4572950641,259
"ENSG00000173692","PSMD1",9644.89502529411,1725,9631.88523278787,1711
"ENSG00000115468","EFHD1",8577.19623963023,1978,8480.33896292426,1982
"ENSG00000182600","SNORC",11760.724480797,1126,11530.7733435606,1158
"ENSG00000066248","NGEF",15030.1335313513,585,14944.7157183734,571
"ENSG00000198612","COPS8",9924.64783850949,1644,9865.31309369719,1642
"ENSG00000172428","COPS9",20060.1301478326,177,19913.473211945,164
"ENSG00000130294","KIF1A",18937.9119873801,250,18573.4883245191,256
"ENSG00000115685","PPP1R7",11180.2828395607,1270,11162.3486145034,1256
"ENSG00000168385","SEPTIN2",9823.45988964275,1669,9794.68685254794,1658
"ENSG00000134121","CHL1",13091.0380798242,868,13075.5457891872,841
"ENSG00000150995","ITPR1",11466.0673864762,1203,11407.1750378848,1193
"ENSG00000134107","BHLHE40",7426.80875202164,2074,7372.45935137565,2073
"ENSG00000134108","ARL8B",12568.2433046332,963,12513.2711876027,948
"ENSG00000254999","BRK1",13646.4182928552,763,13514.2465787652,761
"ENSG00000157087","ATP2B2",16430.9275081471,427,16077.5498419751,449
"ENSG00000157152","SYN2",17722.9482678998,337,17551.9115660373,329
"ENSG00000144713","RPL32",23640.4090076229,57,23315.6809297851,46
"ENSG00000144711","IQSEC1",14487.1123230203,639,14346.2401489756,634
"ENSG00000182568","SATB1",10425.8753991183,1498,10416.8314243123,1477
"ENSG00000174748","RPL15",19626.223005776,207,19555.2854896901,190
"ENSG00000151090","THRB",8512.10596757157,1986,8500.01119293633,1980
"ENSG00000172995","ARPP21",10243.4799602391,1552,10139.9500743634,1564
"ENSG00000168314","MOBP",20566.8322948466,150,18994.4807342745,229
"ENSG00000114784","EIF1B",12034.0051699912,1053,11875.3006072146,1077
"ENSG00000168036","CTNNB1",13842.4877982565,733,13802.4564642499,721
"ENSG00000187094","CCK",28527.0178424709,18,25563.013170032,22
"ENSG00000181061","HIGD1A",13413.075291283,799,13314.5808687274,792
"ENSG00000114646","CSPG5",9277.108953845,1830,9256.56118433601,1820
"ENSG00000047849","MAP4",16129.3142472858,458,16100.3215406931,445
"ENSG00000010256","UQCRC1",14442.950805526,644,14437.2376525254,627
"ENSG00000178467","P4HTM",11812.7038988173,1116,11792.3379815428,1099
"ENSG00000164061","BSN",13149.3327575512,852,13114.3528619811,834
"ENSG00000164076","CAMKV",14252.9209826622,671,14177.9417218491,658
"ENSG00000114353","GNAI2",12044.8499482139,1049,12015.8753997817,1038
"ENSG00000012171","SEMA3B",7816.61082457943,2060,7545.58731156666,2066
"ENSG00000088538","DOCK3",9780.1093277386,1682,9736.39372817515,1675
"ENSG00000162244","RPL29",21345.3234093052,114,20995.4414360806,111
"ENSG00000164091","WDR82",10235.3912344416,1557,10214.7827585654,1540
"ENSG00000010322","NISCH",13770.1302253904,743,13746.3890979716,727
"ENSG00000114902","SPCS1",11983.8917416635,1067,11881.1767373586,1075
"ENSG00000168309","FAM107A",20786.0730162852,141,19695.8402135104,178
"ENSG00000163618","CADPS",11458.8591850644,1205,11394.3766797845,1195
"ENSG00000163630","SYNPR",11583.1409647004,1169,11541.1049959511,1156
"ENSG00000144746","ARL6IP5",13963.7459866053,714,13896.6876078613,703
"ENSG00000175161","CADM2",14215.5099255289,677,14173.2222296591,659
"ENSG00000269028","MTRNR2L12",34103.2253275183,11,29499.6825117207,13
"ENSG00000080822","CLDND1",16263.6808464281,442,15783.5666238029,472
"ENSG00000081154","PCNP",11535.9333991999,1183,11361.9073035406,1203
"ENSG00000114391","RPL24",20476.9270619946,155,20245.4051917421,142
"ENSG00000144834","TAGLN3",18362.2065927153,291,18228.3149369494,283
"ENSG00000114573","ATP6V1A",14041.8221010198,707,14014.5152084302,687
"ENSG00000172020","GAP43",19859.5252391923,189,19827.7430213232,170
"ENSG00000185565","LSAMP",10908.9797248048,1356,10826.2386079814,1359
"ENSG00000065518","NDUFB4",15494.0469218042,527,15431.9382273132,506
"ENSG00000160145","KALRN",11994.3849701942,1063,11978.6624827551,1049
"ENSG00000114544","SLC41A3",8832.03116752746,1929,8810.8543935483,1919
"ENSG00000114631","PODXL2",13064.9557593326,874,13060.2969035758,846
"ENSG00000074416","MGLL",12612.9891191714,957,12564.8410030778,937
"ENSG00000184897","H1FX",14470.22795006,641,14445.7655116008,626
"ENSG00000091513","TF",17858.9639470329,327,16625.662791987,387
"ENSG00000154917","RAB6B",17898.7141833046,323,17724.4473620057,318
"ENSG00000158258","CLSTN2",8086.04067680982,2040,7953.06956092954,2046
"ENSG00000069849","ATP1B3",8973.54887115049,1904,8925.05294188324,1900
"ENSG00000070087","PFN2",17392.3050217744,354,17002.5286230163,357
"ENSG00000120742","SERP1",9083.28279846362,1878,9065.43716454001,1869
"ENSG00000163590","PPM1L",8707.10092354513,1963,8697.10762791287,1947
"ENSG00000163536","SERPINI1",18722.4514176311,263,18321.6065997915,274
"ENSG00000013297","CLDN11",11534.8778811956,1184,11186.0958393238,1251
"ENSG00000177565","TBL1XR1",8712.24544770708,1962,8708.11071561741,1942
"ENSG00000172667","ZMAT3",8907.3368045781,1916,8905.03668859535,1903
"ENSG00000136521","NDUFB5",11452.9920957585,1207,11444.9662668419,1182
"ENSG00000114757","PEX5L",10063.2310369675,1604,10025.9459083469,1596
"ENSG00000242808","SOX2-OT",11979.4207808991,1071,11646.8088652655,1129
"ENSG00000161203","AP2M1",19786.3670882416,192,19711.8232239168,176
"ENSG00000163888","CAMK2N2",9107.41664830838,1871,9031.3284438534,1877
"ENSG00000175166","PSMD2",12432.4739607888,978,12295.1701603468,993
"ENSG00000175182","FAM131A",13019.7555275624,877,12747.6951461429,900
"ENSG00000156976","EIF4A2",19744.7778704779,196,19635.7715209937,182
"ENSG00000157005","SST",7690.9439733163,2069,6620.04153579504,2085
"ENSG00000114279","FGF12",11322.5351925187,1240,11286.4656375467,1222
"ENSG00000198836","OPA1",8609.53299089584,1976,8588.15596153475,1970
"ENSG00000189058","APOD",20901.5379335214,135,20284.9554089636,141
"ENSG00000169020","ATP5ME",20837.7126222683,137,19777.2110129955,174
"ENSG00000168993","CPLX1",16716.5183216616,400,16481.324315998,400
"ENSG00000068078","FGFR3",10437.2949398967,1494,10067.9519467591,1585
"ENSG00000243449","C4orf48",18954.6846812959,249,18510.9137312958,260
"ENSG00000185818","NAT8L",18219.6526294328,298,16909.9681424092,367
"ENSG00000163956","LRPAP1",12843.7474191032,906,12757.6565528182,897
"ENSG00000168824","NSG1",12132.0072765295,1033,12066.3998946544,1026
"ENSG00000072832","CRMP1",12370.194243712,997,12338.1216156823,981
"ENSG00000074211","PPP2R2C",13140.9646438044,854,12942.1653216992,864
"ENSG00000179010","MRFAP1",16220.1271805302,448,16207.672701751,434
"ENSG00000169744","LDB2",9806.27847078089,1675,9748.86404639358,1672
"ENSG00000151552","QDPR",18483.7468992866,280,18260.6900883187,279
"ENSG00000185774","KCNIP4",9204.96064215699,1847,9191.79621024555,1837
"ENSG00000169851","PCDH7",9594.90693701908,1743,9553.83484478578,1735
"ENSG00000078140","UBE2K",9215.59092616035,1845,9118.95722858339,1853
"ENSG00000154277","UCHL1",24017.4889023611,51,23028.81477883,55
"ENSG00000109180","OCIAD1",14581.0043305934,628,14533.1887743102,619
"ENSG00000171476","HOPX",18079.2157504424,306,17882.6294774058,301
"ENSG00000018189","RUFY3",13486.2157778757,783,13332.5611786971,786
"ENSG00000132463","GRSF1",10210.563923273,1565,10202.3003892894,1543
"ENSG00000169116","PARM1",8976.43495178498,1901,8893.46464823809,1906
"ENSG00000138757","G3BP2",14881.0558838738,602,14663.3758542827,603
"ENSG00000138758","SEPTIN11",9092.02284594058,1875,9075.76949193239,1866
"ENSG00000118816","CCNI",18681.2056402462,267,17771.5956255672,314
"ENSG00000145293","ENOPH1",9669.71213221317,1718,9643.76763338185,1705
"ENSG00000145284","SCD5",16265.8554433233,441,16210.2729279166,433
"ENSG00000109339","MAPK10",14839.6501534787,605,14725.1687496357,595
"ENSG00000152583","SPARCL1",24418.6457148483,39,23404.9007062917,43
"ENSG00000163644","PPM1K",11424.3211018426,1214,11262.6034743295,1229
"ENSG00000177432","NAP1L5",11556.5664656838,1177,11500.4056511067,1162
"ENSG00000145335","SNCA",16237.7746686872,446,15889.8989619557,462
"ENSG00000138698","RAP1GDS1",10285.7141546412,1536,10259.7750049695,1525
"ENSG00000168785","TSPAN5",10792.9175101864,1382,10783.0401222215,1370
"ENSG00000164032","H2AFZ",13545.149621367,774,13109.0110061619,835
"ENSG00000138814","PPP3CA",18919.565485363,253,18839.6510214935,242
"ENSG00000109332","UBE2D3",12423.3790449226,982,12384.1730162692,970
"ENSG00000109475","RPL34",24894.7540562873,35,24095.4721142641,30
"ENSG00000145362","ANK2",17272.4561571944,359,16940.5560523001,361
"ENSG00000145349","CAMK2D",8975.04964879954,1903,8940.93214506099,1892
"ENSG00000138650","PCDH10",8964.33644050843,1906,8888.84266639941,1908
"ENSG00000109390","NDUFC1",13366.545854248,808,13153.6385652655,821
"ENSG00000153130","SCOC",12796.8346475674,922,12755.7807448996,899
"ENSG00000109670","FBXW7",13899.0282111588,724,13698.4635297505,739
"ENSG00000109654","TRIM2",15158.0086108345,561,15116.5620523324,548
"ENSG00000061918","GUCY1B1",13086.0783671424,869,12918.5722693016,869
"ENSG00000109738","GLRB",9665.62582167381,1719,9640.743191304,1707
"ENSG00000120251","GRIA2",15099.3943688992,566,14976.2604816967,566
"ENSG00000164124","TMEM144",8509.89562272029,1987,8246.17159106546,2011
"ENSG00000109756","RAPGEF2",8876.98827769892,1923,8811.39512507935,1918
"ENSG00000109472","CPE",22224.5272500946,87,21641.3296299506,91
"ENSG00000164106","SCRG1",11185.6064824883,1269,11115.1754887681,1268
"ENSG00000150625","GPM6A",23240.2813307001,65,22354.7318812121,73
"ENSG00000151729","SLC25A4",14965.635926017,593,14907.739858422,578
"ENSG00000073578","SDHA",10452.0686010756,1489,10439.2563611606,1468
"ENSG00000215218","UBE2QL1",13009.7753892556,878,12855.8417379648,879
"ENSG00000150753","CCT5",8802.88419124894,1935,8789.26068453662,1925
"ENSG00000145495","MARCH6",13953.0610502245,717,13886.2901273969,708
"ENSG00000169862","CTNND2",13552.5708781687,773,13517.7185539224,760
"ENSG00000176788","BASP1",21113.7947845316,126,20849.3485719919,119
"ENSG00000113387","SUB1",15910.1617277656,479,15904.548636883,459
"ENSG00000164187","LMBRD2",8228.54374943497,2025,8211.08184725859,2016
